ell,TT,EE,BB,TE
2246,116.42118252801252,5.732724207189586,0.03754018835191732,-5.6486226449850125
2247,116.1730757395282,5.725229114357725,0.037500398644967965,-5.703539046827504
2248,115.92972032227284,5.71734399682808,0.03746072642547647,-5.758163766661961
2249,115.6911358542149,5.709076395689323,0.03742117168548362,-5.812486385457141
2250,115.45734283760873,5.700426323353399,0.037381734383700405,-5.8664666074563465
2251,115.22836495589544,5.691400943733004,0.03734241444630389,-5.920086334154205
2252,115.00349304138106,5.681991756178827,0.03730321176772832,-5.973320187671064
2253,114.78276390934344,5.672204841448023,0.037264126211483055,-6.026142692561692
2254,114.56695806791905,5.6620461830812125,0.03722515761096158,-6.0785430472152635
2255,114.3546283606772,5.6514993831974865,0.03718630577024516,-6.13048797746921
2256,114.14729979421284,5.640577661818484,0.03714757046486461,-6.181966302166058
2257,113.94426967514744,5.629279287665464,0.03710895144264033,-6.232944358592287
2258,113.74557893217762,5.617602435784612,0.03707044842437509,-6.283410568200124
2259,113.55052642776108,5.605552616848025,0.037032061104629706,-6.3333382905513895
2260,113.35989744472855,5.593135249780216,0.036993789152400126,-6.382708104133216
2261,113.17373516256072,5.580348234410584,0.03695563221177538,-6.431500373837913
2262,112.99134063856891,5.567211665903118,0.03691758990262992,-6.479702675203937
2263,112.81201562394175,5.553730694060121,0.03687966182115117,-6.527287505312112
2264,112.63729104969624,5.539895524403458,0.0368418475404159,-6.574234563835981
2265,112.4664699972692,5.525725989383818,0.03680414661089706,-6.620523320740065
2266,112.29959901923559,5.511212122713329,0.03676655856091817,-6.666177582475856
2267,112.13598244976428,5.4963735873291775,0.03672908289706992,-6.711087207713718
2268,111.97566805507108,5.481200249780608,0.03669171910457735,-6.755305237532168
2269,111.81944701372778,5.46570417989735,0.03665446664759602,-6.7987730426778255
2270,111.66662539181011,5.449889938633247,0.036617324969497496,-6.841580312082312
2271,111.51725262811811,5.433747150988985,0.036580293493043314,-6.883593631646689
