ell,PP,PT,PE
1.955000000000000000e+03,2.064528311093622749e-09,6.344688849564830684e-07,-7.420837267314852935e-08
1.956000000000000000e+03,2.062644382931660743e-09,6.371025713104569672e-07,-7.401857355495890954e-08
1.957000000000000000e+03,2.060762489618740413e-09,6.403911190830809239e-07,-7.384884147794967684e-08
1.958000000000000000e+03,2.058883608015825715e-09,6.442946365019828957e-07,-7.369790636761076953e-08
1.959000000000000000e+03,2.057007241621568293e-09,6.487730038672691397e-07,-7.356447172306097754e-08
1.960000000000000000e+03,2.055133385204894084e-09,6.537861774266222610e-07,-7.344724986219867427e-08
1.961000000000000000e+03,2.053262033534738951e-09,6.592941134849634336e-07,-7.334495310476287545e-08
1.962000000000000000e+03,2.051393181380049508e-09,6.652567684044517652e-07,-7.325629377233321263e-08
1.963000000000000000e+03,2.049526335362047404e-09,6.716339385967423652e-07,-7.317996675418817689e-08
1.964000000000000000e+03,2.047662466988861546e-09,6.783858989453349567e-07,-7.311471925941015612e-08
1.965000000000000000e+03,2.045801082437448107e-09,6.854724475052701272e-07,-7.305924616309216887e-08
1.966000000000000000e+03,2.043942176476792582e-09,6.928535408772006514e-07,-7.301225979448300212e-08
1.967000000000000000e+03,2.042085743875892872e-09,7.004891357190170265e-07,-7.297247248467211160e-08
1.968000000000000000e+03,2.040231779403755149e-09,7.083391887458485300e-07,-7.293859656658950270e-08
1.969000000000000000e+03,2.038379792334997943e-09,7.163635713978821072e-07,-7.290933569015245854e-08
1.970000000000000000e+03,2.036530748867613759e-09,7.245224101971849151e-07,-7.288341956476299228e-08
1.971000000000000000e+03,2.034684157835488958e-09,7.327755776590832423e-07,-7.285955184069159977e-08
1.972000000000000000e+03,2.032840014007671483e-09,7.410830307324296500e-07,-7.283644485838410240e-08
1.973000000000000000e+03,2.030998312153218794e-09,7.494047264233148448e-07,-7.281281096012697706e-08
1.974000000000000000e+03,2.029159047041199514e-09,7.577006217950678909e-07,-7.278736249004730328e-08
1.975000000000000000e+03,2.027321730578568624e-09,7.659304914947820253e-07,-7.275879446022913521e-08
1.976000000000000000e+03,2.025487323695343625e-09,7.740546557116641363e-07,-7.272585389408947386e-08
1.977000000000000000e+03,2.023655337861239267e-09,7.820328911775955721e-07,-7.268723580090473711e-08
1.978000000000000000e+03,2.021825767845364296e-09,7.898251551943990640e-07,-7.264165253247114665e-08
1.979000000000000000e+03,2.019998608416837379e-09,7.973914051211349592e-07,-7.258781644242563264e-08
1.980000000000000000e+03,2.018173854344787941e-09,8.046915983741022798e-07,-7.252443988624567490e-08
1.981000000000000000e+03,2.016351500398354915e-09,8.116856924268381936e-07,-7.245023522124932938e-08
1.982000000000000000e+03,2.014531061529297139e-09,8.183335473309363005e-07,-7.236390618666958594e-08
1.983000000000000000e+03,2.012713492574230121e-09,8.245953148868434500e-07,-7.226418239523317287e-08
1.984000000000000000e+03,2.010898308051688432e-09,8.304308560573329473e-07,-7.214976757972835048e-08
1.985000000000000000e+03,2.009085502730851541e-09,8.358001285496652436e-07,-7.201937410498899067e-08
1.986000000000000000e+03,2.007275071380909666e-09,8.406630901283389355e-07,-7.187171433768967385e-08
1.987000000000000000e+03,2.005467008771062956e-09,8.449796986150911888e-07,-7.170550064634547715e-08
1.988000000000000000e+03,2.003661309670521482e-09,8.487099118888977383e-07,-7.151944540131213320e-08
1.989000000000000000e+03,2.001857968848504417e-09,8.518136878859732055e-07,-7.131226097478604342e-08
1.990000000000000000e+03,2.000056504702447687e-09,8.542507810839138505e-07,-7.108264280614607166e-08
1.991000000000000000e+03,1.998257865173350986e-09,8.559815561527101396e-07,-7.082933720092710414e-08
1.992000000000000000e+03,1.996461568229940314e-09,8.569657682747072152e-07,-7.055103954780217726e-08
1.993000000000000000e+03,1.994667608641477442e-09,8.571633756246118835e-07,-7.024646222663680814e-08
1.994000000000000000e+03,1.992875981177232414e-09,8.565343364343703670e-07,-6.991431761913723563e-08
1.995000000000000000e+03,1.991086680606486440e-09,8.550386089931659747e-07,-6.955331810885011588e-08
1.996000000000000000e+03,1.989299701698530244e-09,8.526361516474204790e-07,-6.916217608116287968e-08
1.997000000000000000e+03,1.987515039222664473e-09,8.492869228007949622e-07,-6.873960392330349425e-08
1.998000000000000000e+03,1.985732687948200531e-09,8.449508809141885466e-07,-6.828431402434055586e-08
1.999000000000000000e+03,1.983952170106241742e-09,8.395878844941135627e-07,-6.779501069944840389e-08
2.000000000000000000e+03,1.982174425965750483e-09,8.331580929050752890e-07,-6.727042255533258960e-08
2.001000000000000000e+03,1.980398977627873800e-09,8.256365072142470927e-07,-6.670967966941457856e-08
2.002000000000000000e+03,1.978625821330802303e-09,8.170588014739875972e-07,-6.611362352053351103e-08
2.003000000000000000e+03,1.976854953606500625e-09,8.074757927550465029e-07,-6.548352140271590087e-08
2.004000000000000000e+03,1.975086370986940840e-09,7.969382980555336585e-07,-6.482064060817670994e-08
2.005000000000000000e+03,1.973320070004100817e-09,7.854971343009219200e-07,-6.412624842731946719e-08
2.006000000000000000e+03,1.971556047189966694e-09,7.732031183440452449e-07,-6.340161214873622899e-08
2.007000000000000000e+03,1.969794299076528744e-09,7.601070669650992215e-07,-6.264799905920760556e-08
2.008000000000000000e+03,1.968034822195785101e-09,7.462597968716408570e-07,-6.186667644370269481e-08
2.009000000000000000e+03,1.966277613079740928e-09,7.317121246985890014e-07,-6.105891158537916177e-08
2.010000000000000000e+03,1.964522200347464282e-09,7.165146963051957016e-07,-6.022595741730342306e-08
2.011000000000000000e+03,1.962769516774093805e-09,7.007186733503577030e-07,-5.936911011970070005e-08
2.012000000000000000e+03,1.961019090560939087e-09,6.843746979153998069e-07,-5.848962242327751265e-08
2.013000000000000000e+03,1.959270918240032999e-09,6.675335863325810620e-07,-5.758876160364375424e-08
2.014000000000000000e+03,1.957524996343412554e-09,6.502461548615220422e-07,-5.666779493459780593e-08
2.015000000000000000e+03,1.955781321403124273e-09,6.325632196892050581e-07,-5.572798968812666883e-08
2.016000000000000000e+03,1.954039889951218814e-09,6.145355969299737333e-07,-5.477061313440577221e-08
2.017000000000000000e+03,1.952300698519755109e-09,5.962141026255335342e-07,-5.379693254179911245e-08
2.018000000000000000e+03,1.950563743640798291e-09,5.776495527449515578e-07,-5.280821517685923315e-08
2.019000000000000000e+03,1.948829021846419285e-09,5.588927631846565320e-07,-5.180572830432720535e-08
2.020000000000000000e+03,1.947096529668697287e-09,5.399945497684382862e-07,-5.079073918713260759e-08
2.021000000000000000e+03,1.945366263639716044e-09,5.210057282474491276e-07,-4.976451508639359216e-08
2.022000000000000000e+03,1.943638220291567571e-09,5.019771143002027823e-07,-4.872832326141684537e-08
2.023000000000000000e+03,1.941912396156349264e-09,4.829595235325738664e-07,-4.768343096969752135e-08
2.024000000000000000e+03,1.940188787766166376e-09,4.640037714777996324e-07,-4.663110546691935457e-08
2.025000000000000000e+03,1.938467391653129535e-09,4.451606735964779048e-07,-4.557261400695462015e-08
2.026000000000000000e+03,1.936747743048150445e-09,4.264809944736879264e-07,-4.450921853987742795e-08
2.027000000000000000e+03,1.935030761494502948e-09,4.080156532301081244e-07,-4.344219704701337864e-08
2.028000000000000000e+03,1.933315981813851139e-09,3.898154120743686582e-07,-4.237281134799245605e-08
2.029000000000000000e+03,1.931603400538332945e-09,3.719310861704611898e-07,-4.130232868929008108e-08
2.030000000000000000e+03,1.929893014200093322e-09,3.544134906097390652e-07,-4.023201631557022194e-08
2.031000000000000000e+03,1.928184819331284260e-09,3.373134404109170494e-07,-3.916314146968540067e-08
2.032000000000000000e+03,1.926478812464063122e-09,3.206817505200720677e-07,-3.809697139267662040e-08
2.033000000000000000e+03,1.924774990130595545e-09,3.045692358106420936e-07,-3.703477332377345796e-08
2.034000000000000000e+03,1.923073348863053370e-09,2.890267110834267848e-07,-3.597781450039399776e-08
2.035000000000000000e+03,1.921373885193613815e-09,2.741049910665876940e-07,-3.492736215814489791e-08
2.036000000000000000e+03,1.919676595654461954e-09,2.598548904156479523e-07,-3.388468353082128435e-08
2.037000000000000000e+03,1.917981476777788239e-09,2.463272237134920565e-07,-3.285104585040686338e-08
2.038000000000000000e+03,1.916288525095791395e-09,2.335728054703664521e-07,-3.182771634707384885e-08
2.039000000000000000e+03,1.914597737140675521e-09,2.216424501238789771e-07,-3.081596224918302829e-08
2.040000000000000000e+03,1.912909109444651337e-09,2.105869720389991267e-07,-2.981705078328365711e-08
2.041000000000000000e+03,1.911222638539936591e-09,2.004571855080581065e-07,-2.883224917411357105e-08
2.042000000000000000e+03,1.909538320958756062e-09,1.913039047507487529e-07,-2.786282464459912663e-08
2.043000000000000000e+03,1.907856153233340322e-09,1.831779439141254270e-07,-2.691004441585520775e-08
2.044000000000000000e+03,1.906176131895926558e-09,1.761301170726040416e-07,-2.597517570718522241e-08
2.045000000000000000e+03,1.904498253478758576e-09,1.702112382279623785e-07,-2.505948573608113912e-08
2.046000000000000000e+03,1.902822514514087624e-09,1.654721213093397178e-07,-2.416424171822343059e-08
2.047000000000000000e+03,1.901148911534170744e-09,1.619635801732368381e-07,-2.329071086748112011e-08
2.048000000000000000e+03,1.899477441071272007e-09,1.597364286035163343e-07,-2.244016039591174182e-08
2.049000000000000000e+03,1.897808099657660859e-09,1.588414803114023525e-07,-2.161385751376139035e-08
2.050000000000000000e+03,1.896140883825615849e-09,1.593295489354806168e-07,-2.081306942946466785e-08
2.051000000000000000e+03,1.894475790001265089e-09,1.612343483255016241e-07,-2.003872405363718646e-08
2.052000000000000000e+03,1.892812814186128754e-09,1.645211934426768419e-07,-1.929039211202293812e-08
2.053000000000000000e+03,1.891151952275579893e-09,1.691382995938215151e-07,-1.856730503521449287e-08
2.054000000000000000e+03,1.889493200164999002e-09,1.750338821597732569e-07,-1.786869425490302577e-08
2.055000000000000000e+03,1.887836553749774846e-09,1.821561565953921014e-07,-1.719379120387828718e-08
2.056000000000000000e+03,1.886182008925303636e-09,1.904533384295604243e-07,-1.654182731602866224e-08
2.057000000000000000e+03,1.884529561586989442e-09,1.998736432651829430e-07,-1.591203402634113124e-08
2.058000000000000000e+03,1.882879207630245431e-09,2.103652867791869547e-07,-1.530364277090127949e-08
2.059000000000000000e+03,1.881230942950490148e-09,2.218764847225219394e-07,-1.471588498689329403e-08
2.060000000000000000e+03,1.879584763443152063e-09,2.343554529201596656e-07,-1.414799211259997855e-08
2.061000000000000000e+03,1.877940665003666680e-09,2.477504072710948261e-07,-1.359919558740272023e-08
2.062000000000000000e+03,1.876298643527476944e-09,2.620095637483438726e-07,-1.306872685178152623e-08
2.063000000000000000e+03,1.874658694910034073e-09,2.770811383989458898e-07,-1.255581734731500043e-08
2.064000000000000000e+03,1.873020815046797559e-09,2.929133473439624628e-07,-1.205969851668036172e-08
2.065000000000000000e+03,1.871384999833233508e-09,3.094544067784774918e-07,-1.157960180365343070e-08
2.066000000000000000e+03,1.869751245164816713e-09,3.266525329715969274e-07,-1.111475865310862143e-08
2.067000000000000000e+03,1.868119546937029413e-09,3.444559422664498825e-07,-1.066440051101896296e-08
2.068000000000000000e+03,1.866489901045362116e-09,3.628128510801870969e-07,-1.022775882445608438e-08
2.069000000000000000e+03,1.864862303385312777e-09,3.816714759039820488e-07,-9.804065041590228122e-09
2.070000000000000000e+03,1.863236749852388035e-09,4.009800333030305320e-07,-9.392550611690230076e-09
2.071000000000000000e+03,1.861613679757017143e-09,4.206867900300202170e-07,-8.992448056330860010e-09
2.072000000000000000e+03,1.859992201778881875e-09,4.407398649600535569e-07,-8.602986638170079005e-09
2.073000000000000000e+03,1.858372755614918244e-09,4.610875226401555979e-07,-8.223398928549458917e-09
2.074000000000000000e+03,1.856755337160662254e-09,4.816779799254431415e-07,-7.852916381040710063e-09
2.075000000000000000e+03,1.855139942311658593e-09,5.024594537450550923e-07,-7.490770450314146149e-09
2.076000000000000000e+03,1.853526566963458984e-09,5.233801611021531996e-07,-7.136192592138685092e-09
2.077000000000000000e+03,1.851915207011621765e-09,5.443883190739214221e-07,-6.788414263381849853e-09
2.078000000000000000e+03,1.850305858351716233e-09,5.654321448115662451e-07,-6.446666922009769261e-09
2.079000000000000000e+03,1.848698516879315410e-09,5.864598555403160456e-07,-6.110182027087171395e-09
2.080000000000000000e+03,1.847093178490003897e-09,6.074196685594222572e-07,-5.778191038777397648e-09
2.081000000000000000e+03,1.845489839079372498e-09,6.282598012421584164e-07,-5.449925418342386182e-09
2.082000000000000000e+03,1.843888494543019050e-09,6.489284710358203752e-07,-5.124616628142685992e-09
2.083000000000000000e+03,1.842289140776550075e-09,6.693738954617260888e-07,-4.801496131637446148e-09
2.084000000000000000e+03,1.840691773675581193e-09,6.895442921152167806e-07,-4.479795393384419937e-09
2.085000000000000000e+03,1.839096389135732988e-09,7.093878786656552478e-07,-4.158745879039970651e-09
2.086000000000000000e+03,1.837502983052636382e-09,7.288528728564269205e-07,-3.837579055359062484e-09
2.087000000000000000e+03,1.835911551321928090e-09,7.478874925049395439e-07,-3.515526390195263433e-09
2.088000000000000000e+03,1.834322526757168513e-09,7.664401381049754373e-07,-3.191820112943515716e-09
2.089000000000000000e+03,1.832735031040264415e-09,7.844586667102171710e-07,-2.865690095069685795e-09
2.090000000000000000e+03,1.831149497363177000e-09,8.018914745300144448e-07,-2.536368645104896492e-09
2.091000000000000000e+03,1.829565921621572967e-09,8.186867796655272297e-07,-2.203087235114032510e-09
2.092000000000000000e+03,1.827984299711128941e-09,8.347928002919384470e-07,-1.865077338260588555e-09
2.093000000000000000e+03,1.826404627527528164e-09,8.501577546584534389e-07,-1.521570428806658379e-09
2.094000000000000000e+03,1.824826900966462979e-09,8.647298610882990159e-07,-1.171797982112944494e-09
2.095000000000000000e+03,1.823251115923631516e-09,8.784573379787253624e-07,-8.149914746387525971e-10
2.096000000000000000e+03,1.821677268294742040e-09,8.912884038010055073e-07,-4.503823839419931125e-10
2.097000000000000000e+03,1.820105353975508193e-09,9.031712771004325712e-07,-7.720218867918105537e-11
2.098000000000000000e+03,1.818535368861653543e-09,9.140541764963247425e-07,3.053176313945637252e-10
2.099000000000000000e+03,1.816967308848908274e-09,9.238853206820208311e-07,6.979455954255170885e-10
2.100000000000000000e+03,1.815401602246512581e-09,9.326130395216506905e-07,1.101450352670724934e-09
2.101000000000000000e+03,1.813837380034118643e-09,9.402000929294940708e-07,1.516370573153154864e-09
2.102000000000000000e+03,1.812275072310253858e-09,9.466686216513835497e-07,1.942326686804511329e-09
2.103000000000000000e+03,1.810714676670402622e-09,9.520554186983989063e-07,2.378709407159341429e-09
2.104000000000000000e+03,1.809156190710052635e-09,9.563972770290261614e-07,2.824909448623142722e-09
2.105000000000000000e+03,1.807599612024697598e-09,9.597309895491570488e-07,3.280317526472372533e-09
2.106000000000000000e+03,1.806044938209834726e-09,9.620933491120908146e-07,3.744324356854434929e-09
2.107000000000000000e+03,1.804492166860966404e-09,9.635211485185324176e-07,4.216320656787689398e-09
2.108000000000000000e+03,1.802941295573599772e-09,9.640511805165939057e-07,4.695697144161447957e-09
2.109000000000000000e+03,1.801392751021692928e-09,9.637204674073061719e-07,5.181845772305956855e-09
2.110000000000000000e+03,1.799845672275568787e-09,9.625653423474408052e-07,5.674154909005150341e-09
2.111000000000000000e+03,1.798300486377944217e-09,9.606228276203731440e-07,6.172016393361431433e-09
2.112000000000000000e+03,1.796757190924343523e-09,9.579297157726055128e-07,6.674820946602762820e-09
2.113000000000000000e+03,1.795215783510296180e-09,9.545227992980473251e-07,7.181959290828064686e-09
2.114000000000000000e+03,1.793676261731335386e-09,9.504388706380142364e-07,7.692822149007206431e-09
2.115000000000000000e+03,1.792138623182999922e-09,9.457147221812282502e-07,8.206800244981014123e-09
2.116000000000000000e+03,1.790602865460832083e-09,9.403871462638174000e-07,8.723284303461262223e-09
2.117000000000000000e+03,1.789068986160379337e-09,9.344929351693169145e-07,9.241665050030689300e-09
2.118000000000000000e+03,1.787537408657124857e-09,9.280689916848013795e-07,9.761334373961033840e-09
2.119000000000000000e+03,1.786007278622498607e-09,9.211518860523911306e-07,1.028168073892746686e-08
2.120000000000000000e+03,1.784479019796702582e-09,9.137785217235818680e-07,1.080209597396523191e-08
2.121000000000000000e+03,1.782952629775302033e-09,9.059856907759166541e-07,1.132197080806829424e-08
2.122000000000000000e+03,1.781428106153865933e-09,8.978101852343447938e-07,1.184069597110156914e-08
2.123000000000000000e+03,1.779905446527969459e-09,8.892887970712228924e-07,1.235766219380093022e-08
2.124000000000000000e+03,1.778384648493191096e-09,8.804583182063139033e-07,1.287226020777319616e-08
2.125000000000000000e+03,1.776866132884526669e-09,8.713557481076027475e-07,1.338388393421126236e-08
2.126000000000000000e+03,1.775349050457579754e-09,8.620174611632541527e-07,1.389191785007406811e-08
2.127000000000000000e+03,1.773833822408957072e-09,8.524804589134982873e-07,1.439575575625635846e-08
2.128000000000000000e+03,1.772320446334254068e-09,8.427815330764888047e-07,1.489478838770359863e-08
2.129000000000000000e+03,1.770808919829072387e-09,8.329574753177857064e-07,1.538840648023222707e-08
2.130000000000000000e+03,1.769299240489017604e-09,8.230450772503555534e-07,1.587600077052961572e-08
2.131000000000000000e+03,1.767791405909699847e-09,8.130811304345713604e-07,1.635696199615411303e-08
2.132000000000000000e+03,1.766285834407282764e-09,8.031025220481713210e-07,1.683068290049787683e-08
2.133000000000000000e+03,1.764781681778207139e-09,7.931458510203644349e-07,1.729655026843279917e-08
2.134000000000000000e+03,1.763279366697165029e-09,7.832480056167674029e-07,1.775395678858768438e-08
2.135000000000000000e+03,1.761778886759783726e-09,7.734457771917617091e-07,1.820229320193209932e-08
2.136000000000000000e+03,1.760280239561696100e-09,7.637759570471355032e-07,1.864095025030656917e-08
2.137000000000000000e+03,1.758783422698539576e-09,7.542753364320824357e-07,1.906931867642257080e-08
2.138000000000000000e+03,1.757288852344563503e-09,7.449808840359256006e-07,1.948679386661801783e-08
2.139000000000000000e+03,1.755795688582732424e-09,7.359290338606748222e-07,1.989275737655837008e-08
2.140000000000000000e+03,1.754304347943205452e-09,7.271567567136253037e-07,2.028660449471370999e-08
2.141000000000000000e+03,1.752814828021636552e-09,7.187008436423629841e-07,2.066772596713416429e-08
2.142000000000000000e+03,1.751327126413686516e-09,7.105980856418794089e-07,2.103551254074082133e-08
2.143000000000000000e+03,1.749841240715018820e-09,7.028852736545732128e-07,2.138935496332571123e-08
2.144000000000000000e+03,1.748357584973612157e-09,6.955992814341602838e-07,2.172864657199705641e-08
2.145000000000000000e+03,1.746875323527648524e-09,6.887767332773155810e-07,2.205277297801112009e-08
2.146000000000000000e+03,1.745394870778417787e-09,6.824545037048814983e-07,2.236112747972641874e-08
2.147000000000000000e+03,1.743916224321601002e-09,6.766693834532647162e-07,2.265310082834621909e-08
2.148000000000000000e+03,1.742439381752885634e-09,6.714581632062787926e-07,2.292808377594474619e-08
2.149000000000000000e+03,1.740964340667961426e-09,6.668576335951424684e-07,2.318546707546717348e-08
2.150000000000000000e+03,1.739491513004055145e-09,6.629047431370715169e-07,2.342464706170599249e-08
2.151000000000000000e+03,1.738020067189970331e-09,6.596249444044264297e-07,2.364521197960190382e-08
2.152000000000000000e+03,1.736550414845972821e-09,6.570000803025003397e-07,2.384760110648163815e-08
2.153000000000000000e+03,1.735082552766540461e-09,6.550008135925349763e-07,2.403245679461623519e-08
2.154000000000000000e+03,1.733616477746156677e-09,6.535978070777086706e-07,2.420042139535850129e-08
2.155000000000000000e+03,1.732152599173620162e-09,6.527618013642719701e-07,2.435214016012473317e-08
2.156000000000000000e+03,1.730690088306641277e-09,6.524633037814771214e-07,2.448824965268313401e-08
2.157000000000000000e+03,1.729229354882622818e-09,6.526730551155251278e-07,2.460939510461566856e-08
2.158000000000000000e+03,1.727770395696072819e-09,6.533617183338483023e-07,2.471621886367876704e-08
2.159000000000000000e+03,1.726313207541505107e-09,6.544999564458155591e-07,2.480936327671062961e-08
2.160000000000000000e+03,1.724858198071120714e-09,6.560585888107128887e-07,2.488947661962572869e-08
2.161000000000000000e+03,1.723404542018021073e-09,6.580079663703244795e-07,2.495718939357174179e-08
2.162000000000000000e+03,1.721952647380900354e-09,6.603189081894537769e-07,2.501314985369176266e-08
2.163000000000000000e+03,1.720502510954296578e-09,6.629620774382281842e-07,2.505800034330414274e-08
2.164000000000000000e+03,1.719054129532753142e-09,6.659081373287123411e-07,2.509238320480898689e-08
2.165000000000000000e+03,1.717607909042374269e-09,6.691278308259244892e-07,2.511694377178779865e-08
2.166000000000000000e+03,1.716163027670632771e-09,6.725916622164337097e-07,2.513231840243763036e-08
2.167000000000000000e+03,1.714719891688034482e-09,6.762703741620673535e-07,2.513915242565351439e-08
2.168000000000000000e+03,1.713278497889146374e-09,6.801346300391433014e-07,2.513808818023919597e-08
2.169000000000000000e+03,1.711839250826690636e-09,6.841552562684803835e-07,2.512977399134337105e-08
2.170000000000000000e+03,1.710401331436631921e-09,6.883025912933199042e-07,2.511484021785105947e-08
2.171000000000000000e+03,1.708965144614434497e-09,6.925474606534167154e-07,2.509393518520771648e-08
2.172000000000000000e+03,1.707530687154688705e-09,6.968605278858475045e-07,2.506770122869723860e-08
2.173000000000000000e+03,1.706097955851991297e-09,7.012124565696258775e-07,2.503678068268525263e-08
2.174000000000000000e+03,1.704667353551626985e-09,7.055739943786718696e-07,2.500181885901287439e-08
2.175000000000000000e+03,1.703238064606579425e-09,7.099156373871721385e-07,2.496345212885249663e-08
2.176000000000000000e+03,1.701810492202816351e-09,7.142081328298285842e-07,2.492232580644948527e-08
2.177000000000000000e+03,1.700384633134958710e-09,7.184221444499087948e-07,2.487908222257311408e-08
2.178000000000000000e+03,1.698960888889712613e-09,7.225285081782437234e-07,2.483436962397331998e-08
2.179000000000000000e+03,1.697538446538918568e-09,7.264975444964222257e-07,2.478881849493447947e-08
2.180000000000000000e+03,1.696117707908333061e-09,7.303000884337809476e-07,2.474307709117539738e-08
2.181000000000000000e+03,1.694698669792601439e-09,7.339068038943450134e-07,2.469778773994548883e-08
2.182000000000000000e+03,1.693281328986372980e-09,7.372883548240775251e-07,2.465359276757592239e-08
2.183000000000000000e+03,1.691866085287268560e-09,7.404154934146656325e-07,2.461113743134099522e-08
2.184000000000000000e+03,1.690452129147409708e-09,7.432587076271073750e-07,2.457105818723931380e-08
2.185000000000000000e+03,1.689039860701444597e-09,7.457887493609206046e-07,2.453400029584211870e-08
2.186000000000000000e+03,1.687629276744046287e-09,7.479762827263213465e-07,2.450060607988421886e-08
2.187000000000000000e+03,1.686220775728813776e-09,7.497921505172846187e-07,2.447152369164810400e-08
2.188000000000000000e+03,1.684813550797585321e-09,7.512066599813348039e-07,2.444738378535093945e-08
2.189000000000000000e+03,1.683408000739380627e-09,7.521906535566704241e-07,2.442883451852011906e-08
2.190000000000000000e+03,1.682004122348898187e-09,7.527147955142662053e-07,2.441651821037060303e-08
2.191000000000000000e+03,1.680602312742105715e-09,7.527498398404048737e-07,2.441108008723538892e-08
2.192000000000000000e+03,1.679201767737763779e-09,7.522662714856187304e-07,2.441315665066882460e-08
2.193000000000000000e+03,1.677802884785668266e-09,7.512348445123740214e-07,2.442339312589112801e-08
2.194000000000000000e+03,1.676405660680541452e-09,7.496262233558990314e-07,2.444243182852086336e-08
2.195000000000000000e+03,1.675010491207062999e-09,7.474112505683639534e-07,2.447092090359525532e-08
2.196000000000000000e+03,1.673616574848218148e-09,7.445602338396519977e-07,2.450949101341426787e-08
2.197000000000000000e+03,1.672224307720934616e-09,7.410440163265272638e-07,2.455879029454335692e-08
2.198000000000000000e+03,1.670833686619957424e-09,7.368332626249765255e-07,2.461946105908121478e-08
2.199000000000000000e+03,1.669445106004970337e-09,7.318987245625667384e-07,2.469214855973500315e-08
2.200000000000000000e+03,1.668057767010587795e-09,7.262108917623228154e-07,2.477748923388114043e-08
2.201000000000000000e+03,1.666672064553834278e-09,7.197507887774543483e-07,2.487592677562214399e-08
2.202000000000000000e+03,1.665288392738054070e-09,7.125406103932865981e-07,2.498710170644474448e-08
2.203000000000000000e+03,1.663905955438343654e-09,7.046123122231323840e-07,2.511043516970627786e-08
2.204000000000000000e+03,1.662525147214216533e-09,6.959983627503085338e-07,2.524536611356161751e-08
2.205000000000000000e+03,1.661145965620424247e-09,6.867310589268726140e-07,2.539132756013229402e-08
2.206000000000000000e+03,1.659768803572872216e-09,6.768427782898243765e-07,2.554775557581026407e-08
2.207000000000000000e+03,1.658392867576459719e-09,6.663656551885704108e-07,2.571407711723280021e-08
2.208000000000000000e+03,1.657018550875050470e-09,6.553320682495743039e-07,2.588972823370962656e-08
2.209000000000000000e+03,1.655645851023413792e-09,6.437743142440670171e-07,2.607414195053670506e-08
2.210000000000000000e+03,1.654275159629529944e-09,6.317248404098661431e-07,2.626675755205482669e-08
2.211000000000000000e+03,1.652905685815740438e-09,6.192156394200026814e-07,2.646699559642265225e-08
2.212000000000000000e+03,1.651537821516443410e-09,6.062791612985031197e-07,2.667429532357415214e-08
2.213000000000000000e+03,1.650171957362705992e-09,5.929477732766128436e-07,2.688809296505114150e-08
2.214000000000000000e+03,1.648807304431883365e-09,5.792536289970852910e-07,2.710781516996549309e-08
2.215000000000000000e+03,1.647444253680311793e-09,5.652290971908071875e-07,2.733289814594231556e-08
2.216000000000000000e+03,1.646082802662791616e-09,5.509064743173704030e-07,2.756277492374843753e-08
2.217000000000000000e+03,1.644723340713183412e-09,5.363181845719407378e-07,2.779688515777306218e-08
2.218000000000000000e+03,1.643365081504831874e-09,5.214962652269003355e-07,2.803464869143160141e-08
2.219000000000000000e+03,1.642008414695341802e-09,5.064731438685235769e-07,2.827550512481988245e-08
2.220000000000000000e+03,1.640653728649656793e-09,4.912811753051512060e-07,2.851889088923242993e-08
2.221000000000000000e+03,1.639300238980131540e-09,4.759525368957071245e-07,2.876423225374043208e-08
2.222000000000000000e+03,1.637948334374315871e-09,4.605195851698282800e-07,2.901096562219677611e-08
2.223000000000000000e+03,1.636598402231636534e-09,4.450147223036801735e-07,2.925853100191136313e-08
2.224000000000000000e+03,1.635249660096652590e-09,4.294700286390145091e-07,2.950634754683477726e-08
2.225000000000000000e+03,1.633902495690265432e-09,4.139179099614950788e-07,2.975385520677760339e-08
2.226000000000000000e+03,1.632556906567320692e-09,3.983906622882640279e-07,3.000048702027398211e-08
2.227000000000000000e+03,1.631213278845151978e-09,3.829206272072600039e-07,3.024567962980723707e-08
2.228000000000000000e+03,1.629870832634056214e-09,3.675400075770929105e-07,3.048885889822608034e-08
2.229000000000000000e+03,1.628529954371341769e-09,3.522811467401305105e-07,3.072946144035687311e-08
2.230000000000000000e+03,1.627191029216698300e-09,3.371764208677596741e-07,3.096692767603495678e-08
2.231000000000000000e+03,1.625853279196868688e-09,3.222579615255624407e-07,3.120067594722101166e-08
2.232000000000000000e+03,1.624517089790396727e-09,3.075581483990986721e-07,3.143014661865711292e-08
2.233000000000000000e+03,1.623182845202678410e-09,2.931093121117643575e-07,3.165477650535807015e-08
2.234000000000000000e+03,1.621849769370197862e-09,2.789436767995783256e-07,3.187399113623597705e-08
2.235000000000000000e+03,1.620518246816091209e-09,2.650935747187168206e-07,3.208722730109821400e-08
2.236000000000000000e+03,1.619188660794789767e-09,2.515913613838550612e-07,3.229392574062251133e-08
2.237000000000000000e+03,1.617860237145852659e-09,2.384692093055602866e-07,3.249350416092479894e-08
2.238000000000000000e+03,1.616533359440342291e-09,2.257594771308774032e-07,3.268540325492012142e-08
2.239000000000000000e+03,1.615208409985046020e-09,2.134944857333229347e-07,3.286905998694732881e-08
2.240000000000000000e+03,1.613884616515955501e-09,2.017064782355035679e-07,3.304389959596524033e-08
2.241000000000000000e+03,1.612562361655384479e-09,1.904277768835613731e-07,3.320935902598633727e-08
2.242000000000000000e+03,1.611242026765774528e-09,1.796907197958245155e-07,3.336487927752689662e-08
