ell,TT,EE,BB,TE
1.861000000000000000e+03,2.692132946009897978e+02,9.109211251205254101e+00,5.591379498447879987e-02,-4.278684882337922879e+00
1.862000000000000000e+03,2.681745592230170132e+02,9.147400475638360007e+00,5.585215628241471664e-02,-4.313031919333748299e+00
1.863000000000000000e+03,2.671429661693069306e+02,9.185412496137455918e+00,5.579052730839603735e-02,-4.350700791046323346e+00
1.864000000000000000e+03,2.661184101170752569e+02,9.223258338422949620e+00,5.572891272589428763e-02,-4.391652706336534706e+00
1.865000000000000000e+03,2.651007871577136825e+02,9.260726117989543482e+00,5.566731717562146270e-02,-4.435849431888578387e+00
1.866000000000000000e+03,2.640899948303425049e+02,9.297975304579626510e+00,5.560574527366526909e-02,-4.483253284660703386e+00
1.867000000000000000e+03,2.630874178240793526e+02,9.334942450648345158e+00,5.554420160966060116e-02,-4.533827124147779664e+00
1.868000000000000000e+03,2.620929566688191130e+02,9.371564038389477602e+00,5.548269074498768383e-02,-4.587512059409212917e+00
1.869000000000000000e+03,2.611057705998011897e+02,9.407850759791200446e+00,5.542121721107739346e-02,-4.644272011069396910e+00
1.870000000000000000e+03,2.601272489259231406e+02,9.443813229723456715e+00,5.535978550773335699e-02,-4.704056561289658767e+00
1.871000000000000000e+03,2.591572968815114564e+02,9.479387699063526185e+00,5.529840010152163587e-02,-4.766815802020178516e+00
1.872000000000000000e+03,2.581950784869441122e+02,9.514584618368960633e+00,5.523706542420461080e-02,-4.832507754733796013e+00
1.873000000000000000e+03,2.572419879130722506e+02,9.549414351084491770e+00,5.517578587123731643e-02,-4.901083504944731217e+00
1.874000000000000000e+03,2.562971924941448947e+02,9.583738603289525315e+00,5.511456580029623631e-02,-4.972494621617564725e+00
1.875000000000000000e+03,2.553620897598183035e+02,9.617641838007832789e+00,5.505340952988502928e-02,-5.046678291368322355e+00
1.876000000000000000e+03,2.544358504456868673e+02,9.651059854538523552e+00,5.499232133798870326e-02,-5.123587022613472541e+00
1.877000000000000000e+03,2.535191326879501048e+02,9.684076919357368141e+00,5.493130546073062004e-02,-5.203166351116722765e+00
1.878000000000000000e+03,2.526118535367856737e+02,9.716554345544977878e+00,5.487036609113495056e-02,-5.285362258789718659e+00
1.879000000000000000e+03,2.517139318087720312e+02,9.748501907290895829e+00,5.480950737788396060e-02,-5.370121163998510028e+00
1.880000000000000000e+03,2.508252881032868800e+02,9.780003553435003383e+00,5.474873342417272554e-02,-5.457389911729070064e+00
1.881000000000000000e+03,2.499473304880045532e+02,9.810845987052811523e+00,5.468804828652749916e-02,-5.547115763614783646e+00
1.882000000000000000e+03,2.490792403383200337e+02,9.841187214130879823e+00,5.462745597373347417e-02,-5.639238959478649171e+00
1.883000000000000000e+03,2.482209436911514331e+02,9.870962272756372613e+00,5.456696044575175958e-02,-5.733700135443919876e+00
1.884000000000000000e+03,2.473723684228247350e+02,9.900180364394463695e+00,5.450656561270005723e-02,-5.830455170265540943e+00
1.885000000000000000e+03,2.465341870962660096e+02,9.928702000707458453e+00,5.444627533383079865e-02,-5.929452889783953573e+00
1.886000000000000000e+03,2.457070741374561464e+02,9.956610418454287625e+00,5.438609341657075352e-02,-6.030620199605357890e+00
1.887000000000000000e+03,2.448894773411954873e+02,9.983914442929080479e+00,5.432602361555072257e-02,-6.133921501163690948e+00
1.888000000000000000e+03,2.440828177265302941e+02,1.001054848547246756e+01,5.426606963167832781e-02,-6.239276969009861062e+00
1.889000000000000000e+03,2.432862897012854546e+02,1.003652110805159126e+01,5.420623511123525556e-02,-6.346621966640520363e+00
1.890000000000000000e+03,2.425005752464003592e+02,1.006184073739748719e+01,5.414652364498189624e-02,-6.455892178712185903e+00
1.891000000000000000e+03,2.417256154196069247e+02,1.008644137920811623e+01,5.408693876728387639e-02,-6.567023599846649518e+00
1.892000000000000000e+03,2.409620960338155840e+02,1.011033118292562882e+01,5.402748395522830732e-02,-6.679937666629805371e+00
1.893000000000000000e+03,2.402092191599919602e+02,1.013351815607353146e+01,5.396816262780249063e-02,-6.794578387959207433e+00
1.894000000000000000e+03,2.394669316398307330e+02,1.015601016216467301e+01,5.390897814502642466e-02,-6.910882620139845223e+00
1.895000000000000000e+03,2.387359250930286976e+02,1.017781491867819454e+01,5.384993380713062189e-02,-7.028772626934330248e+00
1.896000000000000000e+03,2.380161502542036374e+02,1.019886571160360589e+01,5.379103285372563437e-02,-7.148193209621997113e+00
1.897000000000000000e+03,2.373075598146015182e+02,1.021916996056265958e+01,5.373227846297153748e-02,-7.269089410166986731e+00
1.898000000000000000e+03,2.366101084285062655e+02,1.023866064999193526e+01,5.367367375078836017e-02,-7.391399071001733212e+00
1.899000000000000000e+03,2.359237527193831738e+02,1.025741917790928781e+01,5.361522177001574324e-02,-7.515060251429914295e+00
1.900000000000000000e+03,2.352491941207867683e+02,1.027537822023443148e+01,5.355692550960859666e-02,-7.640003787251965051e+00
1.901000000000000000e+03,2.345849122875361275e+02,1.029254420490530997e+01,5.349878789382797595e-02,-7.766175623410908280e+00
1.902000000000000000e+03,2.339323791832106281e+02,1.030884761896662560e+01,5.344081178146810329e-02,-7.893507267501754576e+00
1.903000000000000000e+03,2.332908450030731160e+02,1.032444126550908514e+01,5.338299996501189720e-02,-8.021908170118798864e+00
1.904000000000000000e+03,2.326610476083118328e+02,1.033910636906376190e+01,5.332535516988103075e-02,-8.151414219883461598e+00
1.905000000000000000e+03,2.320422411903981299e+02,1.035299540932071416e+01,5.326788005360129363e-02,-8.281801456892781133e+00
1.906000000000000000e+03,2.314351676153042661e+02,1.036603785187568683e+01,5.321057720503684363e-02,-8.413106044851046406e+00
1.907000000000000000e+03,2.308390850871539328e+02,1.037823728108000232e+01,5.315344914363531736e-02,-8.545289982880746038e+00
1.908000000000000000e+03,2.302539966566486385e+02,1.038959711545122211e+01,5.309649831860987351e-02,-8.678166809556159933e+00
1.909000000000000000e+03,2.296813930590091388e+02,1.040012060665944915e+01,5.303972710822373038e-02,-8.811773007921956946e+00
1.910000000000000000e+03,2.291197957062713044e+02,1.040973655508429907e+01,5.298313781900470393e-02,-8.946070858965219585e+00
1.911000000000000000e+03,2.285692136993684187e+02,1.041844787595242749e+01,5.292673268502470080e-02,-9.080874145577507051e+00
1.912000000000000000e+03,2.280304009944840402e+02,1.042633159854293012e+01,5.287051386716756091e-02,-9.216145274018188616e+00
1.913000000000000000e+03,2.275026278987556054e+02,1.043331601495803618e+01,5.281448345244105919e-02,-9.351920977860967099e+00
1.914000000000000000e+03,2.269859095754825091e+02,1.043940352998134813e+01,5.275864345326070765e-02,-9.488015171435046469e+00
1.915000000000000000e+03,2.264810060435678452e+02,1.044459637699841181e+01,5.270299580681785806e-02,-9.624464638300755936e+00
1.916000000000000000e+03,2.259871936711456044e+02,1.044882233398943150e+01,5.264754237439877443e-02,-9.761157601213728441e+00
1.917000000000000000e+03,2.255044936785729419e+02,1.045223185710623959e+01,5.259228494081376326e-02,-9.897982276630102660e+00
1.918000000000000000e+03,2.250329293004887745e+02,1.045467809579342244e+01,5.253722521375825405e-02,-1.003497542924212027e+01
1.919000000000000000e+03,2.245732686170443912e+02,1.045631116051806053e+01,5.248236482330149999e-02,-1.017195094203402661e+01
1.920000000000000000e+03,2.241240532090864690e+02,1.045698385453049184e+01,5.242770532133732980e-02,-1.030894550491046147e+01
1.921000000000000000e+03,2.236860551626243705e+02,1.045677165823311228e+01,5.237324818109723168e-02,-1.044584718484955310e+01
1.922000000000000000e+03,2.232593057220414892e+02,1.045560131158936734e+01,5.231899479671849734e-02,-1.058261826413558637e+01
1.923000000000000000e+03,2.228430952823629525e+02,1.045362223162771009e+01,5.226494648279750993e-02,-1.071914666114574288e+01
1.924000000000000000e+03,2.224389447205442991e+02,1.045076081148745395e+01,5.221110447403139870e-02,-1.085539448522075467e+01
1.925000000000000000e+03,2.220446627053499924e+02,1.044694327105622733e+01,5.215746992493613954e-02,-1.099132374110901900e+01
1.926000000000000000e+03,2.216610312015179431e+02,1.044224422417374321e+01,5.210404390949992942e-02,-1.112689631700096093e+01
1.927000000000000000e+03,2.212888341174364655e+02,1.043666382839125539e+01,5.205082742100099191e-02,-1.126192540565321920e+01
1.928000000000000000e+03,2.209266287866638265e+02,1.043020206880900425e+01,5.199782137178680930e-02,-1.139652119363422322e+01
1.929000000000000000e+03,2.205752029634733731e+02,1.042278447497607452e+01,5.194502659317690868e-02,-1.153049658164275115e+01
1.930000000000000000e+03,2.202346034669394328e+02,1.041448497186737754e+01,5.189244383535708549e-02,-1.166381287397573985e+01
1.931000000000000000e+03,2.199041361639075944e+02,1.040530302991219713e+01,5.184007376735671330e-02,-1.179643120009660606e+01
1.932000000000000000e+03,2.195831087857702357e+02,1.039531223260146575e+01,5.178791697708085007e-02,-1.192831250333496840e+01
1.933000000000000000e+03,2.192730594140792277e+02,1.038436314314576414e+01,5.173597397136533993e-02,-1.205941752971845027e+01
1.934000000000000000e+03,2.189725566147001814e+02,1.037252900622359597e+01,5.168424517612927455e-02,-1.218963253343943975e+01
1.935000000000000000e+03,2.186823992611233223e+02,1.035980861476947723e+01,5.163273093655620927e-02,-1.231891783297218623e+01
1.936000000000000000e+03,2.184019023362975531e+02,1.034620059433886929e+01,5.158143151733402682e-02,-1.244723351682994306e+01
1.937000000000000000e+03,2.181311254135102899e+02,1.033177768753700221e+01,5.153034710293095955e-02,-1.257446514947438665e+01
1.938000000000000000e+03,2.178701297960398620e+02,1.031646390450096362e+01,5.147947779798534018e-02,-1.270064661139159234e+01
1.939000000000000000e+03,2.176182356557113735e+02,1.030033165796224104e+01,5.142882362766387772e-02,-1.282566295481118779e+01
1.940000000000000000e+03,2.173755076754679294e+02,1.028330463035150366e+01,5.137838453813491080e-02,-1.294954752760978600e+01
1.941000000000000000e+03,2.171420121858438961e+02,1.026545490898519120e+01,5.132816039707454453e-02,-1.307218482936224824e+01
1.942000000000000000e+03,2.169178171354858193e+02,1.024678013679583621e+01,5.127815099419834322e-02,-1.319345906857888728e+01
1.943000000000000000e+03,2.167029920607415363e+02,1.022727779713299512e+01,5.122835604187710168e-02,-1.331347700361888364e+01
1.944000000000000000e+03,2.164961223843165783e+02,1.020694521512174369e+01,5.117877517579708796e-02,-1.343204794875498642e+01
1.945000000000000000e+03,2.162980235582757587e+02,1.018577955908059707e+01,5.112940795563421237e-02,-1.354920374945178452e+01
1.946000000000000000e+03,2.161087696910449267e+02,1.016377784199824141e+01,5.108025386578526894e-02,-1.366482735579443997e+01
1.947000000000000000e+03,2.159276935137934004e+02,1.014101120657084643e+01,5.103131231617377001e-02,-1.377894994762210423e+01
1.948000000000000000e+03,2.157548720162070026e+02,1.011740207628688282e+01,5.098258264302078097e-02,-1.389145379182499518e+01
1.949000000000000000e+03,2.155896407415602312e+02,1.009302129108607637e+01,5.093406410974569282e-02,-1.400229508434376413e+01
1.950000000000000000e+03,2.154320794213479928e+02,1.006779097505444831e+01,5.088575590782193347e-02,-1.411150394184712908e+01
1.951000000000000000e+03,2.152830136468583930e+02,1.004178140396948749e+01,5.083765715771162291e-02,-1.421896061486248897e+01
1.952000000000000000e+03,2.151410486151655732e+02,1.001498735193226963e+01,5.078976690981558406e-02,-1.432461554565651163e+01
1.953000000000000000e+03,2.150062781451728711e+02,9.987477464915707870e+00,5.074208414545128970e-02,-1.442849214515192280e+01
1.954000000000000000e+03,2.148787972631222658e+02,9.959245963905555499e+00,5.069460777784593614e-02,-1.453053914657474266e+01
1.955000000000000000e+03,2.147587021653840509e+02,9.930212646873210147e+00,5.064733665317680544e-02,-1.463063059806835220e+01
1.956000000000000000e+03,2.146453473460395571e+02,9.900445741307002834e+00,5.060026955163521301e-02,-1.472886298950508355e+01
1.957000000000000000e+03,2.145388312294120112e+02,9.870013339280985676e+00,5.055340518846006964e-02,-1.482518382796297907e+01
1.958000000000000000e+03,2.144392532974496817e+02,9.838909116075202022e+00,5.050674221505323941e-02,-1.491939163090236065e+01
1.959000000000000000e+03,2.143459712170857188e+02,9.807126615849034224e+00,5.046027922006295074e-02,-1.501165590404689532e+01
1.960000000000000000e+03,2.142590864726988684e+02,9.774584970356510638e+00,5.041401473049447746e-02,-1.510177429990909026e+01
1.961000000000000000e+03,2.141787014935696902e+02,9.741426035220017710e+00,5.036794721284541115e-02,-1.518984116304977583e+01
1.962000000000000000e+03,2.141034339464237917e+02,9.707642974726381269e+00,5.032207507425005139e-02,-1.527572753948381035e+01
1.963000000000000000e+03,2.140348737083261312e+02,9.673154547681672710e+00,5.027639666358206527e-02,-1.535945258830181537e+01
1.964000000000000000e+03,2.139716401494105753e+02,9.638027960313593212e+00,5.023091027261802205e-02,-1.544096072545780629e+01
1.965000000000000000e+03,2.139130962711510335e+02,9.602256018200238330e+00,5.018561413721064901e-02,-1.552019590175255459e+01
1.966000000000000000e+03,2.138608343398014711e+02,9.565905695751654392e+00,5.014050643840800570e-02,-1.559717588100268237e+01
1.967000000000000000e+03,2.138134760048782823e+02,9.528895288217903214e+00,5.009558530363884821e-02,-1.567184366788808703e+01
1.968000000000000000e+03,2.137703864382289396e+02,9.491365831754924542e+00,5.005084880783718104e-02,-1.574421606999550605e+01
1.969000000000000000e+03,2.137331599683280388e+02,9.453161121496957975e+00,5.000629497462927286e-02,-1.581423512603848280e+01
1.970000000000000000e+03,2.136996773646369547e+02,9.414496265704297429e+00,4.996192177746692359e-02,-1.588191666827419013e+01
1.971000000000000000e+03,2.136707913177098987e+02,9.375289136900049058e+00,4.991772714080006806e-02,-1.594712746759556588e+01
1.972000000000000000e+03,2.136466122292752914e+02,9.335531792074695190e+00,4.987370894120323611e-02,-1.601003093033405023e+01
1.973000000000000000e+03,2.136257653427429943e+02,9.295216191907094583e+00,4.982986500855603185e-02,-1.607041854271462000e+01
1.974000000000000000e+03,2.136091048841840063e+02,9.254408487020668872e+00,4.978619312717774692e-02,-1.612830413504358162e+01
1.975000000000000000e+03,2.135967426884010365e+02,9.213100453761036590e+00,4.974269103694684002e-02,-1.618377531106341749e+01
1.976000000000000000e+03,2.135873053303807581e+02,9.171358064011112532e+00,4.969935643450504315e-02,-1.623669631049602202e+01
1.977000000000000000e+03,2.135809054321646556e+02,9.129098637520154824e+00,4.965618697432935824e-02,-1.628707942330348857e+01
1.978000000000000000e+03,2.135776559598486415e+02,9.086313695272655977e+00,4.961318026992673352e-02,-1.633493641962823517e+01
1.979000000000000000e+03,2.135769273558683778e+02,9.043217529378596353e+00,4.957033389492243591e-02,-1.638020426343458524e+01
1.980000000000000000e+03,2.135795760116264148e+02,8.999578654458487037e+00,4.952764538423395924e-02,-1.642289367685862089e+01
1.981000000000000000e+03,2.135842300601379691e+02,8.955611212602175186e+00,4.948511223516811885e-02,-1.646301485425398070e+01
1.982000000000000000e+03,2.135917463541487393e+02,8.911232141292481757e+00,4.944273190858741035e-02,-1.650057745994545400e+01
1.983000000000000000e+03,2.136014962591492292e+02,8.866432593885008373e+00,4.940050183001536838e-02,-1.653559062619066466e+01
1.984000000000000000e+03,2.136128512917102569e+02,8.821352226095340754e+00,4.935841939080470864e-02,-1.656798866784972546e+01
1.985000000000000000e+03,2.136266687579390577e+02,8.775907781487456205e+00,4.931648194924632272e-02,-1.659777964777546089e+01
1.986000000000000000e+03,2.136415775468535685e+02,8.730090228499632232e+00,4.927468683168543390e-02,-1.662497109191175326e+01
1.987000000000000000e+03,2.136584351090995995e+02,8.684039046976582910e+00,4.923303133371303986e-02,-1.664956998811277344e+01
1.988000000000000000e+03,2.136766132504332063e+02,8.637670813699305228e+00,4.919151272125424357e-02,-1.667158278518306957e+01
1.989000000000000000e+03,2.136954837703939347e+02,8.591050622951362570e+00,4.915012823174615825e-02,-1.669094110863865055e+01
1.990000000000000000e+03,2.137159041009678617e+02,8.544094955572960615e+00,4.910887507530913021e-02,-1.670772461070415105e+01
1.991000000000000000e+03,2.137372459350672784e+02,8.496943099546891531e+00,4.906775043583603418e-02,-1.672186383602091908e+01
1.992000000000000000e+03,2.137588808651047430e+02,8.449511452064975003e+00,4.902675147220132007e-02,-1.673336307210338703e+01
1.993000000000000000e+03,2.137801803514396966e+02,8.401864940129145864e+00,4.898587531942150131e-02,-1.674230034952110202e+01
1.994000000000000000e+03,2.138027441958048200e+02,8.354068456640968421e+00,4.894511908983727178e-02,-1.674853030830555056e+01
1.995000000000000000e+03,2.138244578293439133e+02,8.306038296496215168e+00,4.890447987426434218e-02,-1.675220418312169457e+01
1.996000000000000000e+03,2.138469206309725905e+02,8.257765010195790012e+00,4.886395474319765037e-02,-1.675324981964279658e+01
1.997000000000000000e+03,2.138687603801230637e+02,8.209387690454631681e+00,4.882354074800782789e-02,-1.675166880969295846e+01
1.998000000000000000e+03,2.138893473996894556e+02,8.160896841299996041e+00,4.878323492213346158e-02,-1.674753649262072486e+01
1.999000000000000000e+03,2.139102801937399931e+02,8.112208664683253190e+00,4.874303428229558727e-02,-1.674077910640719580e+01
2.000000000000000000e+03,2.139294427348171439e+02,8.063387914096573184e+00,4.870293582972420182e-02,-1.673147092353440968e+01
2.001000000000000000e+03,2.139484302314324964e+02,8.014499382795262861e+00,4.866293655136905150e-02,-1.671953612797434374e+01
2.002000000000000000e+03,2.139658559297403713e+02,7.965533779758731114e+00,4.862303342114947247e-02,-1.670511726173878841e+01
2.003000000000000000e+03,2.139818157409762307e+02,7.916481859939190180e+00,4.858322340116931481e-02,-1.668813249975800517e+01
2.004000000000000000e+03,2.139964050883592108e+02,7.867334375242082345e+00,4.854350344297070352e-02,-1.666857377782159588e+01
2.005000000000000000e+03,2.140097188738106695e+02,7.818230644625754344e+00,4.850387048882003754e-02,-1.664650679564799063e+01
2.006000000000000000e+03,2.140211086095171993e+02,7.769012856175466553e+00,4.846432147291050013e-02,-1.662192245318812311e+01
2.007000000000000000e+03,2.140299252194280371e+02,7.719820338205554577e+00,4.842485332268714471e-02,-1.659488542117657062e+01
2.008000000000000000e+03,2.140370046756800662e+02,7.670643861319023316e+00,4.838546296007521785e-02,-1.656531129440565664e+01
2.009000000000000000e+03,2.140416966247951507e+02,7.621474208478443479e+00,4.834614730275218347e-02,-1.653326372974959213e+01
2.010000000000000000e+03,2.140440928589990222e+02,7.572376461564667594e+00,4.830690326547266988e-02,-1.649873159990102067e+01
2.011000000000000000e+03,2.140435416123850700e+02,7.523267153914980021e+00,4.826772776131712378e-02,-1.646170328134398275e+01
2.012000000000000000e+03,2.140401331971762886e+02,7.474211407367124416e+00,4.822861770295150396e-02,-1.642224094254974531e+01
2.013000000000000000e+03,2.140332142999156986e+02,7.425200084773067921e+00,4.818957000395810569e-02,-1.638033198188388440e+01
2.014000000000000000e+03,2.140236164528397751e+02,7.376298360011630528e+00,4.815058158011138040e-02,-1.633603759973791369e+01
2.015000000000000000e+03,2.140106846601687209e+02,7.327497153976331390e+00,4.811164935065291581e-02,-1.628934423686054700e+01
2.016000000000000000e+03,2.139937630346737478e+02,7.278861704557361811e+00,4.807277023957805956e-02,-1.624031214690397462e+01
2.017000000000000000e+03,2.139744232694308437e+02,7.230308719094076686e+00,4.803394117692797588e-02,-1.618900111866208036e+01
2.018000000000000000e+03,2.139505219244989860e+02,7.181903511326941825e+00,4.799515910004843733e-02,-1.613539619850277873e+01
2.019000000000000000e+03,2.139236287442855087e+02,7.133711437315141346e+00,4.795642095489179718e-02,-1.607955626349613354e+01
2.020000000000000000e+03,2.138923411097117935e+02,7.085649331333836898e+00,4.791772369726466502e-02,-1.602153974421734617e+01
2.021000000000000000e+03,2.138574838510944573e+02,7.037856926267229696e+00,4.787906429411106779e-02,-1.596125606422346443e+01
2.022000000000000000e+03,2.138191378761057706e+02,6.990206585349810986e+00,4.784043972475131301e-02,-1.589883706421737841e+01
2.023000000000000000e+03,2.137758973032034362e+02,6.942815861167197511e+00,4.780184698214326455e-02,-1.583433987485286742e+01
2.024000000000000000e+03,2.137285836056448431e+02,6.895661224251354859e+00,4.776328307412910923e-02,-1.576767264020398862e+01
2.025000000000000000e+03,2.136772742407496821e+02,6.848748917917920842e+00,4.772474502463789486e-02,-1.569889165889716232e+01
2.026000000000000000e+03,2.136205597847508386e+02,6.802100104319177554e+00,4.768622987494711835e-02,-1.562812710787449078e+01
2.027000000000000000e+03,2.135592580783471419e+02,6.755721153767320963e+00,4.764773468483622654e-02,-1.555528591578637254e+01
2.028000000000000000e+03,2.134934428576209200e+02,6.709625932478636479e+00,4.760925653384896067e-02,-1.548042318803690875e+01
2.029000000000000000e+03,2.134224437256825126e+02,6.663820948534511679e+00,4.757079252241219747e-02,-1.540359364743543047e+01
2.030000000000000000e+03,2.133463317950290161e+02,6.618327639560154019e+00,4.753233977303582963e-02,-1.532485164197009020e+01
2.031000000000000000e+03,2.132659196605511340e+02,6.573160090266989108e+00,4.749389543148115067e-02,-1.524417686918957315e+01
2.032000000000000000e+03,2.131797900331735889e+02,6.528317606659387096e+00,4.745545666785148248e-02,-1.516169723469901953e+01
2.033000000000000000e+03,2.130880098894861590e+02,6.483829288655416079e+00,4.741702067776452229e-02,-1.507739172623671209e+01
2.034000000000000000e+03,2.129913876120218390e+02,6.439702034115383888e+00,4.737858468341633184e-02,-1.499131327236015920e+01
2.035000000000000000e+03,2.128892444603127956e+02,6.395950254682636782e+00,4.734014593468579418e-02,-1.490344018370611323e+01
2.036000000000000000e+03,2.127816430529522336e+02,6.352573593130797391e+00,4.730170171020542380e-02,-1.481389901184367197e+01
2.037000000000000000e+03,2.126679016754135034e+02,6.309579210769292068e+00,4.726324931840067411e-02,-1.472259314018279142e+01
2.038000000000000000e+03,2.125488227639031891e+02,6.266989218103776516e+00,4.722478609852315962e-02,-1.462972277698285950e+01
2.039000000000000000e+03,2.124237215449705047e+02,6.224803535349145100e+00,4.718630942166580217e-02,-1.453519069588918811e+01
2.040000000000000000e+03,2.122926545212456233e+02,6.183037036397781350e+00,4.714781669173530310e-02,-1.443912222906769571e+01
2.041000000000000000e+03,2.121549337830275590e+02,6.141689837586974399e+00,4.710930534643414935e-02,-1.434149385836600210e+01
2.042000000000000000e+03,2.120113554959888518e+02,6.100777013218540823e+00,4.707077285820326917e-02,-1.424235607454683894e+01
2.043000000000000000e+03,2.118619713797402540e+02,6.060313740925868942e+00,4.703221673513354600e-02,-1.414175910256012969e+01
2.044000000000000000e+03,2.117060886924947738e+02,6.020307875338948733e+00,4.699363452188885792e-02,-1.403975291036262085e+01
2.045000000000000000e+03,2.115444987218443487e+02,5.980767378396540934e+00,4.695502380055410763e-02,-1.393638721777946898e+01
2.046000000000000000e+03,2.113765054314105498e+02,5.941700321253531314e+00,4.691638219151225003e-02,-1.383163722190231049e+01
2.047000000000000000e+03,2.112014111187055789e+02,5.903114886132772909e+00,4.687770735427444768e-02,-1.372570074003618679e+01
2.048000000000000000e+03,2.110207449090842715e+02,5.865034224820875330e+00,4.683899698826080732e-02,-1.361855251765529040e+01
2.049000000000000000e+03,2.108338057355460649e+02,5.827451890304467419e+00,4.680024883360868471e-02,-1.351024137141563664e+01
2.050000000000000000e+03,2.106406336698654229e+02,5.790383836901387582e+00,4.676146067191658956e-02,-1.340074163118240591e+01
2.051000000000000000e+03,2.104405219102949900e+02,5.753824086140322258e+00,4.672263032697623192e-02,-1.329017569000805921e+01
2.052000000000000000e+03,2.102342382767601237e+02,5.717782573155106185e+00,4.668375566547753458e-02,-1.317851595043982904e+01
2.053000000000000000e+03,2.100210608681150859e+02,5.682277016751468679e+00,4.664483459767456569e-02,-1.306580861290883711e+01
2.054000000000000000e+03,2.098010088969388960e+02,5.647302973083616173e+00,4.660586507806449563e-02,-1.295217399445601103e+01
2.055000000000000000e+03,2.095740998509513986e+02,5.612870978782290798e+00,4.656684510597248333e-02,-1.283750940388095074e+01
2.056000000000000000e+03,2.093410923255532623e+02,5.578984267218549675e+00,4.652777272620178123e-02,-1.272200913544001111e+01
2.057000000000000000e+03,2.091005146823104894e+02,5.545661054806567236e+00,4.648864602955194575e-02,-1.260557021002772693e+01
2.058000000000000000e+03,2.088538648937743858e+02,5.512897400441465479e+00,4.644946315339153198e-02,-1.248838665241815704e+01
2.059000000000000000e+03,2.085996678639785671e+02,5.480696920026349339e+00,4.641022228214286560e-02,-1.237042951598766471e+01
2.060000000000000000e+03,2.083394181103781193e+02,5.449078215885198695e+00,4.637092164784276799e-02,-1.225166974248097773e+01
2.061000000000000000e+03,2.080716370864185762e+02,5.418037736011110717e+00,4.633155953049235970e-02,-1.213230102179413272e+01
2.062000000000000000e+03,2.077978158655220398e+02,5.387586916753440924e+00,4.629213425859463049e-02,-1.201221981674885519e+01
2.063000000000000000e+03,2.075164724656757471e+02,5.357722470289621342e+00,4.625264420946793853e-02,-1.189161964041920427e+01
2.064000000000000000e+03,2.072283517003821203e+02,5.328463527185938631e+00,4.621308780965173446e-02,-1.177047108093477590e+01
2.065000000000000000e+03,2.069341966803289665e+02,5.299799638692372028e+00,4.617346353527353869e-02,-1.164874466132129349e+01
2.066000000000000000e+03,2.066325203160103001e+02,5.271742775878309750e+00,4.613376991234745261e-02,-1.152663369935202198e+01
2.067000000000000000e+03,2.063240623365039426e+02,5.244297616853147659e+00,4.609400551704800203e-02,-1.140403433238371456e+01
2.068000000000000000e+03,2.060095607939350089e+02,5.217461547325945581e+00,4.605416897598905296e-02,-1.128113979473720718e+01
2.069000000000000000e+03,2.056875235688274017e+02,5.191239517804095982e+00,4.601425896643775160e-02,-1.115784615904332711e+01
2.070000000000000000e+03,2.053594282265708273e+02,5.165644044030535120e+00,4.597427421651974211e-02,-1.103427233012923381e+01
2.071000000000000000e+03,2.050245221843783838e+02,5.140665493959502008e+00,4.593421350539943909e-02,-1.091046292037758469e+01
2.072000000000000000e+03,2.046820512293092520e+02,5.116309229824725691e+00,4.589407566345493628e-02,-1.078646254259570902e+01
2.073000000000000000e+03,2.043334880370800306e+02,5.092573323346540448e+00,4.585385957232898657e-02,-1.066231581937665673e+01
2.074000000000000000e+03,2.039780751764113518e+02,5.069470840981882276e+00,4.581356416508382962e-02,-1.053799310894875596e+01
2.075000000000000000e+03,2.036165392993819694e+02,5.047000130664872408e+00,4.577318842623444989e-02,-1.041361336502275670e+01
2.076000000000000000e+03,2.032473769822352949e+02,5.025152250241544216e+00,4.573273139181862484e-02,-1.028914701210489291e+01
2.077000000000000000e+03,2.028720545871579759e+02,5.003940680899140681e+00,4.569219214938752965e-02,-1.016471308880933222e+01
2.078000000000000000e+03,2.024898084343490723e+02,4.983356757037359586e+00,4.565156983802792084e-02,-1.004035640662830353e+01
2.079000000000000000e+03,2.021013589949986056e+02,4.963414236288009818e+00,4.561086364830189976e-02,-9.916047559180089621e+00
2.080000000000000000e+03,2.017066824046419811e+02,4.944097300927508876e+00,4.557007282218115268e-02,-9.791905781929955310e+00
2.081000000000000000e+03,2.013057533171585476e+02,4.925419984490021719e+00,4.552919665303992863e-02,-9.667901827354292266e+00
2.082000000000000000e+03,2.008985449242542529e+02,4.907381601425006679e+00,4.548823448547193588e-02,-9.544155108079758421e+00
2.083000000000000000e+03,2.004850289754206756e+02,4.889974175154928382e+00,4.544718571523524708e-02,-9.420710855454943911e+00
2.084000000000000000e+03,2.000651757983366679e+02,4.873212151133193615e+00,4.540604978908667488e-02,-9.297540128573615448e+00
2.085000000000000000e+03,1.996404399897270139e+02,4.857072969649200544e+00,4.536482620463629795e-02,-9.174762673743995123e+00
2.086000000000000000e+03,1.992085605913712527e+02,4.841571348888851212e+00,4.532351451015299154e-02,-9.052349799373295980e+00
2.087000000000000000e+03,1.987709894618766953e+02,4.826699857642168467e+00,4.528211430444455121e-02,-8.930347235296482111e+00
2.088000000000000000e+03,1.983284342883586646e+02,4.812451199816229597e+00,4.524062523655660029e-02,-8.808800858015963797e+00
2.089000000000000000e+03,1.978793729384937592e+02,4.798833070550794666e+00,4.519904700564028599e-02,-8.687756699358647694e+00
