ell,TT_locked,EE_locked,BB_locked,TE_locked,TT_control,EE_control,BB_control,TE_control
567.0,2592.23894348346,11.729258437674535,0.07097960343232121,25.259776370448296,2382.4205300490494,10.891696188577319,0.06748943334396848,17.380841444893548
568.0,2584.5561041441097,11.946436087680423,0.07110612989044127,26.117585023741952,2376.3355787989226,11.09305419141137,0.06761161749662356,18.146050940349763
569.0,2576.7167013926123,12.167672045594735,0.07123114189644228,26.94957847056492,2370.1046697101488,11.298403699902629,0.06773238014643342,18.887511753570724
570.0,2568.72076225352,12.39281672407699,0.07135463770647694,27.755282994656348,2363.727495795028,11.50759862723982,0.06785171959783572,19.604758233595383
571.0,2560.5757397386496,12.621869204501824,0.07147661608114264,28.534150460972302,2357.211175820328,11.720641552326653,0.06796963464234242,20.29725031842109
572.0,2552.2890845148854,12.854680103528455,0.07159707628616216,29.285929718600528,2350.5628259781465,11.937386586338876,0.06808612455881727,20.96474493826585
573.0,2543.860816561263,13.091248707636876,0.0717160180935947,30.0100723181154,2343.7821315489246,12.157836507249115,0.06820118911427672,21.60670173326164
574.0,2535.290953516017,13.331500123092644,0.07183344178355187,30.70632676495403,2336.86877525724,12.381919909781226,0.06831482856519722,22.222877307159447
575.0,2526.6017957138706,13.57528527636432,0.07194934814667939,31.37436708724965,2329.8447223205676,12.60949120581834,0.06842704365958158,22.812953795482677
576.0,2517.7784993606906,13.822603764993149,0.07206373848709414,32.01379282117597,2322.69479363803,12.840553475264239,0.0685378356394917,23.376538851182644
577.0,2508.8433600032404,14.073306723889424,0.07217661462585155,32.62420327980197,2315.4409492767354,13.074961332332448,0.06864720624411497,23.913239913796087
578.0,2499.7889573353527,14.327319676089884,0.07228797890496855,33.205197538461256,2308.0754332968645,13.312643776297524,0.06875515771339871,24.422664195109007
579.0,2490.622725249664,14.584642532950827,0.0723978341918174,33.75659727065603,2300.6053438245003,13.553604191683169,0.06886169279206977,24.90464151534748
580.0,2481.352095079906,14.845052460273921,0.07250618388397713,34.27800103247504,2293.037776316991,13.7976232143842,0.06896681473413092,25.35877858787526
581.0,2471.9844955370795,15.10854957939934,0.07261303191441648,34.76900709858127,2285.379823523956,14.04470443275713,0.06907052730770688,25.784681855454423
582.0,2462.5199242896074,15.374985549713475,0.07271838275691274,35.22928773125141,2277.6311470938463,14.294702970126451,0.069172834800154,26.182031759551787
583.0,2452.9583762391944,15.64428641911846,0.07282224143163298,35.65858916598069,2269.7914058775177,14.547548335254069,0.06927374202335952,26.55058272620515
584.0,2443.3147001431007,15.916452623935546,0.07292461351101054,36.05650874665804,2261.875112579308,14.803244422243848,0.0693732543193623,26.889940301455137
585.0,2433.588885132147,16.191187571237457,0.07302550512549388,36.4227920453475,2253.8819203046633,15.061498092876468,0.0694713775658847,27.199858271379245
586.0,2423.7809173284895,16.468566190156853,0.07312492296940176,36.757109997651504,2245.81147920812,15.322387727921688,0.06956811818200158,27.480015797704286
587.0,2413.8982081125346,16.748440663593332,0.07322287430664319,37.05935602270162,2237.6708647907203,15.5857689588506,0.06966348313371168,27.730314538043693
588.0,2403.955594040087,17.030663278389063,0.07331936697619344,37.32927459174753,2229.474577847721,15.851497518017828,0.0697574799393074,27.950507214731054
589.0,2393.93819500986,17.315160708440114,0.07341440939753052,37.5666840648973,2221.207402666436,16.119503521780885,0.0698501166747399,28.140420451803955
590.0,2383.8682693372025,17.601859730744103,0.07350801057543682,37.7713281104872,2212.891262129824,16.389717186557256,0.06994140197839772,28.299806194616522
591.0,2373.745786877401,17.890612941388635,0.07360018010456609,37.943098542116275,2204.525790868916,16.661994544823763,0.07003134505568902,28.428564547117364
592.0,2363.570714006631,18.181347321988312,0.07369092817358852,38.081663887823794,2196.110620271907,16.93626601156593,0.07011995568324493,28.526372341271014
593.0,2353.350441908364,18.47391567205313,0.0737802655685685,38.18698936146965,2187.652806797484,17.212387816660236,0.07020724421240232,28.593203108684044
594.0,2343.084929815977,18.768245175308014,0.07386820367588462,38.25896543226767,2179.1519752428994,17.490290571209023,0.07029322157226929,28.62895565038625
595.0,2332.78899001454,19.064188831944023,0.07395475448429392,38.29748209552663,2170.622603769561,17.769830699808583,0.07037789927198057,28.63352830782241
596.0,2322.4625743996744,19.36167402482115,0.07403993058640448,38.30242886009126,2162.064310483812,18.050939006770296,0.07046128940240033,28.606818950547247
597.0,2312.105631147581,19.66055395160305,0.07412374517918478,38.27362045249211,2153.476710126837,18.33347210827533,0.07054340463690625,28.548650680633273
598.0,2301.7255330452526,19.960681907341705,0.07420621206351725,38.21109393882858,2144.866842422522,18.61728671498068,0.0706242582312574,28.45906895481592
599.0,2291.329649131327,20.262059850506542,0.07428734564315109,38.1146630118563,2136.241743733573,18.902388198071264,0.07070386402289598,28.33789587184773
600.0,2280.9179163486683,20.564466984439274,0.0743671609223288,37.98436368034191,2127.601018726886,19.188559170739268,0.07078223642896463,28.185175862125
601.0,2270.505118819765,20.867831633783634,0.07444567350262633,37.82023016577609,2118.9591312882094,19.475731407085576,0.07085939044356711,28.00094753193766
602.0,2260.0763004016226,21.17200977285287,0.0745228995786432,37.622365450619505,2110.3008519718487,19.763764497851874,0.07093534163391406,27.785302053777453
603.0,2249.661065600525,21.476932211410787,0.07459885593272089,37.39064785748752,2101.6555240328007,20.0525929088936,0.07101010613552336,27.53810190403081
604.0,2239.2444452136288,21.782455566401207,0.07467355992853358,37.12517798089708,2093.007917441146,20.34207691049421,0.07108370064632141,27.259431847759377
605.0,2228.8337515487565,22.08843654413654,0.07474702950366634,36.825981542897566,2084.365084100944,20.632076859585695,0.07115614241975356,26.949301794629815
606.0,2218.443721804907,22.39480622243129,0.07481928316108134,36.49315794999673,2075.7415012270244,20.922527481915544,0.07122744925680259,26.607795356144155
607.0,2208.0668047656595,22.701495765676047,0.07489033995948402,36.12665743285979,2067.1293580319048,21.21336358715556,0.0712976394969256,26.234846985648648
608.0,2197.7177310083257,23.008287856354706,0.07496021950274724,35.72665245431989,2058.5431259257152,21.504371500455367,0.07136673200805857,25.830613386658776
609.0,2187.4037996235784,23.315113827523096,0.07502894192815789,35.29331484966455,2049.9898452239518,21.79548619495875,0.07143474617545822,25.39525065346496
610.0,2177.1100216482205,23.621830810716865,0.07509652789382787,34.826667250725265,2041.4542685658084,22.086568439750472,0.0715017018897092,24.928765695545735
611.0,2166.865975362888,23.92822173431416,0.07516299856502844,34.326805927784534,2032.9657161949972,22.3774047982594,0.07156761953366055,24.43123907980206
612.0,2156.656666246149,24.234292455856256,0.07522837559960271,33.79382649778149,2024.508935894654,22.668004760620754,0.07163251996844008,23.902750739093456
613.0,2146.4893822949048,24.539900342793874,0.07529268113265176,33.227898199834684,2016.0909582863817,22.958229324465336,0.07169642451873319,23.343454248094137
614.0,2136.386265852609,24.8449028377002,0.0753559377601336,32.629263887577665,2007.7336686351375,23.24793956017682,0.07175935495697498,22.753576815963747
615.0,2126.324886995322,25.149157456428185,0.07541816852200686,31.998165738310178,1999.4143802101337,23.536996609094334,0.07182133348706761,22.13334499583518
616.0,2116.3348122817415,25.452596069720684,0.0754793968844586,31.33499381297728,1991.16240300812,23.825335965169227,0.07188238272717366,21.483133245130976
617.0,2106.4084647548293,25.755150617766276,0.07553964672157173,30.63991463195403,1982.9699037268504,24.11289318956856,0.07194252569192987,20.80309250168492
618.0,2096.5531226050707,26.056753108209,0.07559894229649462,29.91331686968221,1974.8439043990236,24.39960390873364,0.07200178577414211,20.09359587871486
619.0,2086.7686343371447,26.357112763602796,0.07565730824198305,29.15543993110616,1966.7839975286608,24.685180961884395,0.07206018672583335,19.354867241592682
620.0,2077.0622756927214,26.65631028734611,0.0757147695407048,28.36659679645658,1958.7972029829,24.96970866700479,0.07211775263902644,18.58720405295963
621.0,2067.4487498765675,26.954203593530114,0.07577135150510356,27.54702544885105,1950.897968186622,25.253048550743056,0.07217450792606056,17.79082880065466
622.0,2057.920474384409,27.25050208826372,0.07582707975703154,26.697111719737617,1943.078454918588,25.534913629789532,0.07223047729964843,16.966111843481457
623.0,2048.477294634461,27.54528665196874,0.07588198020718248,25.817166433654616,1935.3382529112284,25.815388393225632,0.07228568575270292,16.113348556286244
624.0,2039.1339125487775,27.838341085590702,0.07593607903452504,24.90742540383039,1927.6918084004976,26.09426024878942,0.07234015853813273,15.232759325869239
625.0,2029.8901733828527,28.129597809304183,0.07598940266564352,23.96819799512104,1920.1387109244429,26.371465221636488,0.07239392114851273,14.324638114226916
626.0,2020.7533510054095,28.41884072615061,0.07604197775413087,22.99986712027684,1912.6859785726456,26.6467908180342,0.072446999295774,13.389352455114931
627.0,2011.715863074084,28.706002353654533,0.07609383116020288,22.002666386035592,1905.3257731324795,26.920173157035247,0.07249941889108164,12.427120600429072
628.0,2002.799841359746,28.990940970882136,0.07614498993032835,20.97697722406844,1898.0799703851137,27.191474117594183,0.07255120602469724,11.438308651428848
629.0,1993.9902768124928,29.273589182972344,0.07619548127741993,19.923328888251287,1890.933305144514,27.460629903157283,0.07260238694636403,10.423430556276305
630.0,1985.3018749266323,29.55387963512213,0.07624533256110615,18.842101318262376,1883.9002265969384,27.727576755707528,0.07265298804574749,9.382850973889532
631.0,1976.7344858455472,29.83152215952931,0.07629457126854314,17.733673704531743,1876.9803283819815,27.992028102767566,0.07270303583337907,8.316933839136153
632.0,1968.2879612613815,30.106598040826327,0.07634322499569,16.598573053528167,1870.1732054702743,28.25406882289455,0.0727525569220364,7.2261909283515955
633.0,1959.9770113067968,30.37889146193641,0.07639132142898142,15.437102768866952,1863.4933110352208,28.513486691597972,0.07280157800849121,6.110910440664817
634.0,1951.7940629863815,30.64826091893053,0.0764388883276574,14.249788351284224,1856.932814866476,28.77014379625907,0.07285012585588893,4.971602698176751
635.0,1943.7464021013748,30.914713501841405,0.07648595350672559,13.0371248340278,1850.4987452789255,29.024050817007783,0.07289822727673363,3.8087475815409184
636.0,1935.841316712916,31.178033474431036,0.07653254482032688,11.799584210847764,1844.198132562468,29.27499560655412,0.07294590911625869,2.6228019581288535
637.0,1928.0786689454048,31.438227972455014,0.07657869014608841,10.53768229113114,1838.0305807742368,29.522988888516803,0.0729931982367593,1.414266537324498
638.0,1920.4583234798683,31.69508129986806,0.07662441736982899,9.251934130126141,1831.9956962232116,29.767818553693928,0.07304012150226624,0.1836413008924898
639.0,1912.987576036557,31.94860062703157,0.07666975437122844,7.94283174456173,1826.1005159464528,30.009495358336228,0.0730867057641638,-1.0685967812739088
640.0,1905.6662967958653,32.198570286864964,0.0767147290099834,6.6108871980954,1820.344651126064,30.24780722036484,0.07313297784728909,-2.341950665592754
641.0,1898.5017872092233,32.44499747300195,0.07675936911278686,5.256617745976562,1814.7351438985045,30.48276491759473,0.0731789645368434,-3.635918090033848
642.0,1891.486495047716,32.68766653589335,0.07680370246104191,3.8806052635614896,1809.264182403973,30.714156383905216,0.07322469256603228,-4.94993214552382
643.0,1884.6425845920207,32.926584680917976,0.07684775677911301,2.483436821575173,1803.9536709793915,30.9419924074194,0.07327018860424675,-6.283420700620447
644.0,1877.9476532075676,33.16161054794534,0.07689155972342483,1.0657121168779615,1798.7809467388226,31.16613521013605,0.07331547924608803,-7.635798970698354
645.0,1871.4238716146976,33.39252849189449,0.07693513887208185,-0.37198475249449114,1793.7679198509943,31.386372728558463,0.07336059100092411,-9.006497742877352
646.0,1865.071128793379,33.61934571378304,0.07697852171519283,-1.82907042750354,1788.9142184533869,31.602715744814027,0.07340555028315547,-10.394948516178884
647.0,1858.8818887309008,33.841920840237705,0.07702173564573936,-3.304880572769289,1784.2120454111669,31.815026466236326,0.07345038340303987,-11.8005017861874
648.0,1852.8634755105115,34.06011248750831,0.07706480795106507,-4.798959578384616,1779.668463418796,32.0231670894513,0.07349511655815123,-13.222716746879364
649.0,1847.0157882897931,34.27392782546919,0.07710776580481694,-6.310496001088273,1775.2831099929645,32.22714836445171,0.07353977582530931,-14.66079673182617
650.0,1841.353586372378,34.483225440594765,0.07715063625936845,-7.838976254514832,1771.0704825602552,32.426832457646526,0.07358438715301356,-16.114242904488496
651.0,1835.8619076465905,34.688012546158944,0.07719344623871456,-9.383666869430323,1767.015388755488,32.62222976871386,0.0736289763543699,-17.58233916272348
652.0,1830.548032623922,34.88822236633574,0.0772362225316768,-10.943918371509891,1763.1250060059297,32.813275134513624,0.07367356910035786,-19.06446394927367
653.0,1825.4192338087707,35.08378817902556,0.07727899178544893,-12.519158526588832,1759.4065353926264,32.99990305225375,0.07371819091346336,-20.560075564464118
654.0,1820.4753588167691,35.27464323360118,0.07732178049944742,-14.108741517919828,1755.8597529459887,33.182047990734524,0.07376286716165016,-22.068558699344486
655.0,1815.7236870660604,35.460646464361865,0.07736461501927862,-15.712022223256183,1752.491866357273,33.359570103881026,0.07380762305247981,-23.589298712882183
656.0,1811.1492163633857,35.64187962149941,0.07740752153095487,-17.328207641053602,1749.2878015851347,33.532552361788184,0.07385248362751302,-25.12153305828562
657.0,1806.7666613400731,35.81820156704028,0.07745052605511217,-18.95680258431704,1746.2622013121322,33.70085484674308,0.07389747375675251,-26.664796976983386
658.0,1802.575883332752,35.989545405815605,0.07749365444134966,-20.59694112153392,1743.41485484581,33.86441188427593,0.0739426181332393,-28.218254939700238
659.0,1798.5767470648707,36.155769915420926,0.07753693236243435,-22.248055120276007,1740.7455548202392,34.02308347320173,0.07398794126755771,-29.781369190211446
660.0,1794.7691206273403,36.31688239369446,0.07758038530848564,-23.90942853788664,1738.2540971961537,34.17687813318159,0.07403346748235226,-31.353454036191767
661.0,1791.152875459599,36.472741521686125,0.0776240385811643,-25.580345979811202,1735.9402812607736,34.32565576777554,0.07407922090688882,-32.93382440771624
662.0,1787.7353146821144,36.623280211153855,0.07766791728734398,-27.26016697404816,1733.81133797819,34.46935051202376,0.07412522547114038,-34.52187013188962
663.0,1784.5088880298265,36.76850560156368,0.07771204633294324,-28.94810311121413,1731.85964493961,34.60797072953252,0.07417150490006302,-36.116833073097546
664.0,1781.4809052399708,36.90827620659563,0.07775645041623265,-30.643440885248744,1730.092439766778,34.7413761590668,0.07421808270738812,-37.7180299739043
665.0,1778.6512509914567,37.042599045182016,0.07780115402083965,-32.34554168323823,1728.5095350655808,34.869575045676335,0.07426498218914807,-39.324852445076125
666.0,1776.0123848988878,37.17140678804442,0.07784618140857825,-34.05369320786199,1727.1033184328223,34.99250128732127,0.0743122264170572,-40.936618388233455
667.0,1773.5716265618007,37.29470632176172,0.0778915566116751,-35.7671094664743,1725.8810375165992,35.11016299902968,0.07435983823132396,-42.55257198514412
668.0,1771.3362988676015,37.412355895344966,0.0779373034247362,-37.485079326823936,1724.849943328682,35.22241965956303,0.07440784023323302,-44.17203225365969
669.0,1769.2914429496439,37.52428796784898,0.07798344539623785,-39.20696650540449,1723.9950052102504,35.32920495911888,0.07445625477727871,-45.794393036287616
670.0,1767.4518166535493,37.63058348900152,0.07803000581958681,-40.931986704936726,1723.3309093040273,35.43060108005234,0.07450510396289328,-47.41890013790002
671.0,1765.8098961060873,37.731174762344864,0.07807700772363614,-42.659430452509255,1722.8500601270644,35.52654156011041,0.07455440962565528,-49.04487416410535
672.0,1764.365589143075,37.825919725915455,0.07812447386288825,-44.38866308685964,1722.5522940006244,35.61688557320542,0.07460419332820131,-50.671710508764605
673.0,1763.1188069924533,37.91489908345896,0.07817242670707919,-46.11882761129827,1722.4374507332968,35.70171506072425,0.07465447635054007,-52.298582207154574
674.0,1762.0694643141246,37.99804488415156,0.07822088843041917,-47.84936466481807,1722.5053736589289,35.78096331134471,0.07470527968003188,-53.92495990732069
675.0,1761.2249075965567,38.07528908686942,0.07826988090031238,-49.579418240330746,1722.7633380294071,35.85456352540052,0.07475662400086182,-55.55001758856055
676.0,1760.5776301588317,38.146637840987445,0.07831942566563668,-51.30828137160865,1723.2037660110009,35.922523095776086,0.07480852968307657,-57.17307824861683
677.0,1760.1275572605095,38.21209720020633,0.07836954394466186,-53.03532183538656,1723.8265117866897,35.98484932183018,0.074861016771265,-58.793539606034045
678.0,1759.8671894663453,38.27152455291188,0.0784202566125494,-54.75961071913795,1724.6240049115872,36.04140083985202,0.07491410497281965,-60.410502668193885
679.0,1759.8113161183292,38.324925753585376,0.07847158418843422,-56.48044239057389,1725.610963774014,36.092184754568926,0.07496781364577726,-62.02329170107721
680.0,1759.95244531072,38.372306553236164,0.07852354682236048,-58.19711163181737,1726.779825557983,36.137208069676376,0.07502216178650449,-63.631231363705794
681.0,1760.2830890224095,38.413524029873216,0.07857616428164382,-59.90869077328686,1728.1230313615551,36.17632911840704,0.07507716801680385,-65.23342384229778
682.0,1760.803191553411,38.44865800353386,0.07862945593733536,-61.61454966232312,1729.640454617979,36.20962897865724,0.07513285057110262,-66.82926881917103
683.0,1761.5201296152177,38.47756533282654,0.07868344075019992,-63.31383566250841,1731.33940116949,36.236965769627325,0.07518922728314391,-68.41794347234385
684.0,1762.4338557242058,38.50032561354595,0.07873813725666842,-65.0059936217581,1733.219752643092,36.258420350534216,0.07524631557262931,-69.99892244391343
685.0,1763.529469948243,38.51701832580931,0.07879356355476445,-66.69032015462696,1735.2665381786364,36.27407346784505,0.07530413243181326,-71.5715321226544
686.0,1764.8143617571056,38.52757426474028,0.07884973728985313,-68.36574077488093,1737.4870762599508,36.283857186058015,0.07536269441189573,-73.1347277768889
687.0,1766.2884967222708,38.53214695571632,0.07890667564052238,-70.03244411539947,1739.8812613947632,36.2879263030463,0.07542201760951767,-74.6887277746932
688.0,1767.9518449689124,38.530592667633485,0.07896439530443376,-71.6897276892297,1742.4489925464015,36.28613836341889,0.07548211765319766,-76.23285934526339
689.0,1769.8043812778556,38.52306467875717,0.07902291248443388,-73.33614643900883,1745.1901732151985,36.278647924466846,0.07554300968999432,-77.76570712865524
690.0,1771.8386568367764,38.509641857089946,0.0790822428747723,-74.97099838923289,1748.0972831690679,36.265535136625765,0.07560470837224341,-79.28659882837884
691.0,1774.0546560408995,38.49018009129768,0.0791424016475286,-76.59432462828899,1751.1702352236623,36.246657174495965,0.07566722784446997,-80.79560519376393
692.0,1776.4523682409651,38.464757989707664,0.07920340343947516,-78.2054236202625,1754.4089469700584,36.222093935933486,0.07573058173069337,-82.29205433210834
693.0,1779.0317878387284,38.433379744334566,0.07926526233919724,-79.8035940216559,1757.81334085039,36.191850906168234,0.07579478312196063,-83.77527452574654
694.0,1781.7854860287716,38.39612369597576,0.07932799187473409,-81.38739182790624,1761.3759158803782,36.156007722989955,0.07585984456435449,-85.24385137892583
695.0,1784.7208959371835,38.35291948184918,0.07939160500154215,-82.95685885986286,1765.1040327694532,36.11449532447608,0.0759257780472911,-86.69785630465185
696.0,1787.8157426031748,38.303696600800215,0.07945611409113601,-84.51055140496268,1768.9753438846892,36.067244514286806,0.0759925949924527,-88.13587516624112
697.0,1791.092326559233,38.24868154557097,0.0795215309202143,-86.04851153848976,1773.0120768142883,36.01448309402146,0.07606030624317005,-89.55797959896752
698.0,1794.5283836997087,38.187729249595485,0.07958786666045647,-87.56929576453062,1777.1918942206298,35.95606731009915,0.07612892205443526,-90.9627556514151
699.0,1798.1387971985137,38.120917353397246,0.07965513186893361,-89.0729463370382,1781.5296057436767,35.892076120240326,0.07619845208349436,-92.3502751069489
700.0,1801.9087424146371,38.04832335251985,0.07972333647917564,-90.55876273563985,1786.0103128935607,35.82258834147961,0.07626890538105953,-93.71986695994116
701.0,1805.8382665368329,37.96995003973498,0.07979248979312542,-92.0260443894412,1790.6340181823086,35.74760743359201,0.07634029038337281,-95.07085965294254
702.0,1809.9200320540604,37.88579896873985,0.07986260047366205,-93.47409038167716,1795.393457079924,35.66713298628143,0.07641261490480833,-96.40257932058815
703.0,1814.161573360708,37.796019838156845,0.07993367653797549,-94.9029425415544,1800.29626611559,35.58131207984487,0.07648588613129552,-97.71509434307447
704.0,1818.563002237652,37.700539345502136,0.08000572535187037,-96.31041417686339,1805.3426588534116,35.49006879807814,0.07656011061463967,-99.00624456629332
705.0,1823.1021511676113,37.59950688695852,0.08007875362461034,-97.69728989980607,1810.5105692026536,35.39354992812176,0.07663529426736158,-100.27684112813144
706.0,1827.8014284940505,37.49292313868782,0.08015276740486546,-99.06212576245974,1815.8225065732083,35.29175354184403,0.07671144235861267,-101.52546659441732
707.0,1832.63867821552,37.38093718973394,0.08022777207735483,-100.40496341253883,1821.256415668176,35.184826128812865,0.07678855951076699,-102.75218911517636
708.0,1837.6140351258564,37.26340083997031,0.08030377236024774,-101.7258444039888,1826.81253162398,35.07261689430954,0.07686664969675268,-103.95707673572905
709.0,1842.735068092249,37.14061143415715,0.08038077230362844,-103.02258167257256,1832.4985232899917,34.955420593450484,0.07694571623843038,-105.13796887279165
710.0,1847.9870666234967,37.01249474251797,0.08045877528849436,-104.29595936173392,1838.2997797999465,34.833160411825524,0.07702576180549647,-106.29567614086504
711.0,1853.3701825813057,36.87912494443295,0.08053778402675715,-105.5452757931728,1844.2165522879675,34.70590794925112,0.0771067884153772,-107.42952332334444
712.0,1858.8920017810997,36.740576060683146,0.0806178005619643,-106.76908628264113,1850.2565254955637,34.57373465207195,0.07718879743383741,-108.53809218885972
713.0,1864.5304021830511,36.59684766927139,0.08069882627076505,-107.96743162584312,1856.3976759702816,34.43663752903686,0.07727178957633142,-109.62144997772982
714.0,1870.2929806279144,36.44808775532834,0.08078086186509377,-109.13960957424923,1862.64769881046,34.29476200125756,0.07735576491007337,-110.67892087833908
715.0,1876.1799110114907,36.29429557657696,0.08086390739514676,-110.285660486106,1869.0068658498433,34.148104767723545,0.07744072285689924,-111.7105716787188
716.0,1882.1765158523856,36.135470229888966,0.08094796225295128,-111.40488163742596,1875.4605972365923,33.99666237190641,0.07752666219673161,-112.71572607811636
717.0,1888.2829796037624,35.97168493441663,0.0810330251765707,-112.4958272031148,1882.0091747572865,33.84050548493731,0.07761358107168771,-113.69296466870944
718.0,1894.4994918568143,35.803012747797965,0.08111909425495331,-113.55853674326802,1888.6528850535008,33.67970462185538,0.07770147699084286,-114.64235342249702
719.0,1900.8188188882416,35.629600849446625,0.08120616693325702,-114.59230667942008,1895.3845911831368,33.51440442493845,0.07779034683548379,-115.56321516814909
720.0,1907.2411602527852,35.45144768991157,0.08129424001880577,-115.59791878105258,1902.2045892273925,33.3446008131013,0.0778801868650095,-116.4563580781218
721.0,1913.7592919696492,35.268774408337805,0.08138330968734565,-116.57392597201788,1909.1057514920883,33.170512399392635,0.07797099272315217,-117.32036147569364
722.0,1920.373423105416,35.0815791314811,0.08147337148986333,-117.52036648733596,1916.0883831058056,32.99213479004358,0.07806275944477935,-118.15528999237917
723.0,1927.0837673023236,34.89008267483464,0.08156442035970128,-118.4372781849442,1923.1527935635515,32.809686285626114,0.0781554814630157,-118.96120788030096
724.0,1933.8831143032887,34.69435712531103,0.08165645061999241,-119.32395569260783,1930.2918682672105,32.62323646376438,0.07824915261670842,-119.73743615972532
725.0,1940.7716865250652,34.49447440852482,0.0817494559914241,-120.17969322502076,1937.5059251140096,32.43285474644436,0.07834376615824516,-120.48329543679182
726.0,1947.742282228406,34.29050628915373,0.08184342960015235,-121.0052702360786,1944.7878576817563,32.23861040040017,0.07843931476155169,-121.19959155641779
727.0,1954.7951320878888,34.08259865488631,0.08193836398595222,-121.79923722612884,1952.13799181334,32.0406468210844,0.07853579053034845,-121.88490141018178
728.0,1961.9304707102451,33.87074866644375,0.08203425111052375,-122.56237273465445,1959.5566571492404,31.83895868271092,0.07863318500659054,-122.5400299296422
729.0,1969.1262514520783,33.655176175706615,0.08213108236580449,-123.29248347779541,1967.0219019587769,31.633763356400028,0.07873148917894368,-123.16281022449483
730.0,1976.3975730907696,33.435803741895924,0.08222884858242392,-123.9910898464399,1974.5489198238176,31.42498092637636,0.07883069349142596,-123.7547890813003
731.0,1983.737252892416,33.21285090037681,0.08232754003813497,-124.65748320906413,1982.13062271864,31.212828458787126,0.0789307878520547,-124.31528426696008
732.0,1991.1306831838024,32.98631417900947,0.08242714646621449,-125.29021156500208,1989.7524975928927,30.997300018065918,0.07903176164148742,-124.8428701826223
733.0,1998.5855446269193,32.75641280011756,0.08252765706381161,-125.89005086794992,1997.422319656052,30.77861236891179,0.07913360372163497,-125.33834918782065
734.0,2006.0946643437248,32.523068697008746,0.08262906050021497,-126.45554799941056,2005.1330105110048,30.556684992819005,0.07923630244421803,-125.80029457455242
735.0,2013.643444145326,32.28657506661994,0.08273134492500561,-126.9882205976584,2012.8700663908728,30.33180864072932,0.07933984565922966,-126.23025039687457
736.0,2021.2470021654424,32.04700210270416,0.08283449797608924,-127.4866143615301,2020.6486997988757,30.104051066224407,0.0794442207232976,-126.62678877532385
737.0,2028.8833175939924,31.804345564126596,0.08293850678752633,-127.95076004477085,2028.4469842470353,29.8734055938256,0.07954941450786263,-126.98996689188986
738.0,2036.5600857190689,31.55882391024909,0.08304335799723618,-128.38068777039243,2036.2727093019728,29.64008825438035,0.07965541340724713,-127.31984130499691
739.0,2044.270147719284,31.31050688487525,0.08314903775443598,-128.77568418027332,2044.1188103797376,29.40416636900791,0.07976220334647141,-127.61572509972478
740.0,2052.006347262423,31.059538368298018,0.08325553172703283,-129.1350352550304,2051.978225345615,29.16578140114554,0.07986976978903318,-127.87693070829796
741.0,2059.7615304080105,30.806062095419172,0.08336282510863506,-129.46025480417006,2059.843894416534,28.925074674665364,0.07997809774431601,-128.10499840085063
742.0,2067.53597386463,30.550147373949954,0.08347090262550645,-129.75062744124725,2067.7161884169204,28.68211309207059,0.08008717177494495,-128.29923926119568
743.0,2075.329956551256,30.29193765319955,0.08357974854320972,-130.00543707449,2075.5954803372965,28.43703770327828,0.08019697600383542,-128.4589636780554
744.0,2083.1289028128263,30.031576242435623,0.08368934667317662,-130.22470972761934,2083.4672885458945,28.18998942397248,0.08030749412116392,-128.584224166484
745.0,2090.9330957417033,29.76920631282592,0.08379968037898745,-130.4084706908718,2091.3319901049967,27.941109037537117,0.08041870939105027,-128.6750725194883
746.0,2098.735392051673,29.50489661595496,0.08391073258252708,-130.55748734232995,2099.1825356387058,27.690462913562488,0.08053060465810585,-128.73230262995216
747.0,2106.536078707277,29.238790052924823,0.08402248576998361,-130.67029779439292,2107.0193059550165,27.438191576934383,0.08064316235381636,-128.7544791376976
748.0,2114.32801615601,28.970955109521263,0.08413492199775381,-130.74766789076844,2114.8352552698298,27.1843611429872,0.08075636450281681,-128.74239442706272
749.0,2122.111494965134,28.70153442546424,0.08424802289817913,-130.78961985349326,2122.630767834711,26.929111886739935,0.08087019272898428,-128.69609727450407
750.0,2129.8793790607783,28.430670513223916,0.08436176968519489,-130.79617510536335,2130.398801166207,26.672583961696468,0.08098462826142294,-128.61563567160536
751.0,2137.624525449164,28.15843133836145,0.08447614315993261,-130.766609401152,2138.1323224978423,26.41484253044206,0.08109965194038297,-128.5003085026711
752.0,2145.3397584469653,27.88495847335361,0.08459112371637084,-130.70093242129252,2145.8243332231623,26.15602456926871,0.08121524422320121,-128.3501347763847
753.0,2153.032752043938,27.61031894875881,0.08470669134683155,-130.6006366595714,2153.482701023345,25.896192068501783,0.08133138519006447,-128.16661287666375
754.0,2160.696325022611,27.33465396136664,0.0848228256476247,-130.46424242305125,2161.100438234023,25.635481190355048,0.08144805454988854,-127.94826901734464
755.0,2168.323297609198,27.058178876861746,0.08493950582471745,-130.2924976661856,2168.6705584843608,25.37410227157164,0.08156523164619528,-127.69585707685702
756.0,2175.906491424876,26.780960382045087,0.08505671069948748,-130.08540663998835,2176.1860766364484,25.11211697562098,0.08168289546303699,-127.40938724795006
757.0,2183.46101448818,26.503213621636,0.08517441871463094,-129.84297271666543,2183.6622937758934,24.849735429475054,0.0818010246310439,-127.08886886287736
758.0,2190.972262714818,26.224930783613583,0.08529260794019417,-129.56668404961647,2191.084798700032,24.586944808922578,0.08191959743355813,-126.735796053949
